# k[h/Mpc]   R1   R2 
# 
6.1858e+02 4.8886e-04 8.7628e-05
6.2431e+02 4.7872e-04 8.6083e-05
6.3009e+02 4.6877e-04 8.4564e-05
6.3592e+02 4.5903e-04 8.3072e-05
6.4181e+02 4.4948e-04 8.1606e-05
6.4775e+02 4.4012e-04 8.0166e-05
6.5374e+02 4.3094e-04 7.8750e-05
6.5980e+02 4.2195e-04 7.7359e-05
6.6590e+02 4.1313e-04 7.5991e-05
6.7207e+02 4.0449e-04 7.4648e-05
6.7829e+02 3.9602e-04 7.3327e-05
6.8457e+02 3.8772e-04 7.2029e-05
6.9091e+02 3.7959e-04 7.0753e-05
6.9730e+02 3.7161e-04 6.9499e-05
7.0376e+02 3.6380e-04 6.8266e-05
7.1027e+02 3.5614e-04 6.7054e-05
7.1685e+02 3.4864e-04 6.5863e-05
7.2349e+02 3.4128e-04 6.4692e-05
7.3018e+02 3.3408e-04 6.3541e-05
7.3694e+02 3.2701e-04 6.2409e-05
7.4376e+02 3.2009e-04 6.1296e-05
7.5065e+02 3.1331e-04 6.0201e-05
7.5760e+02 3.0666e-04 5.9126e-05
7.6461e+02 3.0015e-04 5.8068e-05
7.7169e+02 2.9377e-04 5.7027e-05
7.7884e+02 2.8752e-04 5.6004e-05
7.8605e+02 2.8139e-04 5.4998e-05
7.9332e+02 2.7539e-04 5.4009e-05
8.0067e+02 2.6951e-04 5.3035e-05
8.0808e+02 2.6375e-04 5.2078e-05
8.1556e+02 2.5810e-04 5.1137e-05
8.2311e+02 2.5257e-04 5.0211e-05
8.3073e+02 2.4715e-04 4.9300e-05
8.3842e+02 2.4184e-04 4.8404e-05
8.4618e+02 2.3664e-04 4.7523e-05
8.5402e+02 2.3155e-04 4.6656e-05
8.6192e+02 2.2656e-04 4.5803e-05
8.6990e+02 2.2167e-04 4.4963e-05
8.7795e+02 2.1688e-04 4.4138e-05
8.8608e+02 2.1220e-04 4.3325e-05
8.9428e+02 2.0760e-04 4.2526e-05
9.0256e+02 2.0310e-04 4.1739e-05
9.1092e+02 1.9870e-04 4.0965e-05
9.1935e+02 1.9438e-04 4.0204e-05
9.2786e+02 1.9016e-04 3.9454e-05
9.3645e+02 1.8602e-04 3.8717e-05
9.4512e+02 1.8196e-04 3.7991e-05
9.5387e+02 1.7799e-04 3.7277e-05
9.6270e+02 1.7411e-04 3.6574e-05
9.7161e+02 1.7030e-04 3.5882e-05
9.8061e+02 1.6658e-04 3.5202e-05
9.8969e+02 1.6293e-04 3.4532e-05
9.9885e+02 1.5936e-04 3.3873e-05
1.0081e+03 1.5586e-04 3.3224e-05
1.0174e+03 1.5243e-04 3.2586e-05
1.0268e+03 1.4908e-04 3.1958e-05
1.0364e+03 1.4580e-04 3.1340e-05
1.0459e+03 1.4259e-04 3.0732e-05
1.0556e+03 1.3944e-04 3.0134e-05
1.0654e+03 1.3637e-04 2.9546e-05
1.0753e+03 1.3335e-04 2.8967e-05
1.0852e+03 1.3040e-04 2.8398e-05
1.0953e+03 1.2752e-04 2.7839e-05
1.1054e+03 1.2469e-04 2.7289e-05
1.1156e+03 1.2193e-04 2.6748e-05
1.1260e+03 1.1922e-04 2.6216e-05
1.1364e+03 1.1657e-04 2.5694e-05
1.1469e+03 1.1398e-04 2.5180e-05
1.1575e+03 1.1145e-04 2.4675e-05
1.1682e+03 1.0897e-04 2.4179e-05
1.1791e+03 1.0654e-04 2.3692e-05
1.1900e+03 1.0416e-04 2.3213e-05
1.2010e+03 1.0184e-04 2.2742e-05
1.2121e+03 9.9563e-05 2.2280e-05
1.2233e+03 9.7338e-05 2.1827e-05
1.2347e+03 9.5161e-05 2.1381e-05
1.2461e+03 9.3031e-05 2.0943e-05
1.2576e+03 9.0947e-05 2.0513e-05
1.2693e+03 8.8909e-05 2.0091e-05
1.2810e+03 8.6915e-05 1.9677e-05
1.2929e+03 8.4964e-05 1.9271e-05
1.3048e+03 8.3056e-05 1.8871e-05
1.3169e+03 8.1190e-05 1.8480e-05
1.3291e+03 7.9364e-05 1.8095e-05
1.3414e+03 7.7579e-05 1.7718e-05
1.3538e+03 7.5832e-05 1.7348e-05
1.3664e+03 7.4124e-05 1.6985e-05
1.3790e+03 7.2453e-05 1.6629e-05
1.3918e+03 7.0819e-05 1.6279e-05
1.4047e+03 6.9221e-05 1.5936e-05
1.4177e+03 6.7658e-05 1.5600e-05
1.4308e+03 6.6129e-05 1.5270e-05
1.4440e+03 6.4634e-05 1.4947e-05
1.4574e+03 6.3173e-05 1.4630e-05
1.4709e+03 6.1743e-05 1.4319e-05
1.4845e+03 6.0345e-05 1.4014e-05
1.4983e+03 5.8978e-05 1.3715e-05
1.5121e+03 5.7642e-05 1.3422e-05
1.5261e+03 5.6335e-05 1.3135e-05
1.5403e+03 5.5057e-05 1.2854e-05
1.5545e+03 5.3808e-05 1.2578e-05
1.5689e+03 5.2586e-05 1.2307e-05
1.5834e+03 5.1391e-05 1.2042e-05
1.5981e+03 5.0223e-05 1.1783e-05
1.6129e+03 4.9081e-05 1.1528e-05
1.6278e+03 4.7965e-05 1.1279e-05
1.6429e+03 4.6874e-05 1.1035e-05
1.6581e+03 4.5807e-05 1.0796e-05
1.6734e+03 4.4763e-05 1.0561e-05
1.6889e+03 4.3744e-05 1.0332e-05
1.7046e+03 4.2747e-05 1.0107e-05
1.7204e+03 4.1772e-05 9.8863e-06
1.7363e+03 4.0819e-05 9.6706e-06
1.7524e+03 3.9888e-05 9.4593e-06
1.7686e+03 3.8977e-05 9.2523e-06
1.7849e+03 3.8087e-05 9.0497e-06
1.8015e+03 3.7217e-05 8.8512e-06
1.8182e+03 3.6367e-05 8.6569e-06
1.8350e+03 3.5535e-05 8.4667e-06
1.8520e+03 3.4723e-05 8.2804e-06
1.8691e+03 3.3929e-05 8.0980e-06
1.8864e+03 3.3152e-05 7.9195e-06
1.9039e+03 3.2393e-05 7.7447e-06
1.9215e+03 3.1652e-05 7.5736e-06
1.9393e+03 3.0927e-05 7.4061e-06
1.9572e+03 3.0218e-05 7.2421e-06
1.9754e+03 2.9526e-05 7.0817e-06
1.9937e+03 2.8849e-05 6.9246e-06
2.0121e+03 2.8187e-05 6.7709e-06
2.0307e+03 2.7541e-05 6.6205e-06
2.0495e+03 2.6909e-05 6.4732e-06
2.0685e+03 2.6292e-05 6.3292e-06
2.0877e+03 2.5688e-05 6.1882e-06
2.1070e+03 2.5098e-05 6.0502e-06
2.1265e+03 2.4522e-05 5.9152e-06
2.1462e+03 2.3959e-05 5.7831e-06
2.1660e+03 2.3408e-05 5.6539e-06
2.1861e+03 2.2870e-05 5.5275e-06
2.2063e+03 2.2344e-05 5.4037e-06
2.2268e+03 2.1831e-05 5.2827e-06
2.2474e+03 2.1328e-05 5.1643e-06
2.2682e+03 2.0838e-05 5.0485e-06
2.2892e+03 2.0358e-05 4.9351e-06
2.3104e+03 1.9890e-05 4.8243e-06
2.3318e+03 1.9432e-05 4.7159e-06
2.3533e+03 1.8985e-05 4.6098e-06
2.3751e+03 1.8547e-05 4.5060e-06
2.3971e+03 1.8120e-05 4.4046e-06
2.4193e+03 1.7703e-05 4.3053e-06
2.4417e+03 1.7295e-05 4.2082e-06
2.4643e+03 1.6896e-05 4.1133e-06
2.4871e+03 1.6507e-05 4.0204e-06
2.5102e+03 1.6126e-05 3.9296e-06
2.5334e+03 1.5754e-05 3.8408e-06
2.5568e+03 1.5391e-05 3.7540e-06
2.5805e+03 1.5036e-05 3.6690e-06
2.6044e+03 1.4689e-05 3.5860e-06
2.6285e+03 1.4350e-05 3.5047e-06
2.6528e+03 1.4019e-05 3.4253e-06
2.6774e+03 1.3695e-05 3.3477e-06
2.7022e+03 1.3379e-05 3.2717e-06
2.7272e+03 1.3070e-05 3.1975e-06
2.7525e+03 1.2768e-05 3.1249e-06
2.7779e+03 1.2473e-05 3.0539e-06
2.8037e+03 1.2185e-05 2.9845e-06
2.8296e+03 1.1904e-05 2.9166e-06
2.8558e+03 1.1629e-05 2.8503e-06
2.8822e+03 1.1360e-05 2.7854e-06
2.9089e+03 1.1097e-05 2.7220e-06
2.9359e+03 1.0841e-05 2.6600e-06
2.9630e+03 1.0590e-05 2.5994e-06
2.9905e+03 1.0345e-05 2.5401e-06
3.0181e+03 1.0106e-05 2.4822e-06
3.0461e+03 9.8722e-06 2.4256e-06
3.0743e+03 9.6439e-06 2.3702e-06
3.1027e+03 9.4208e-06 2.3161e-06
3.1315e+03 9.2028e-06 2.2632e-06
3.1605e+03 8.9898e-06 2.2115e-06
3.1897e+03 8.7818e-06 2.1610e-06
3.2192e+03 8.5785e-06 2.1116e-06
3.2490e+03 8.3800e-06 2.0633e-06
3.2791e+03 8.1860e-06 2.0161e-06
3.3095e+03 7.9964e-06 1.9699e-06
3.3401e+03 7.8113e-06 1.9248e-06
3.3710e+03 7.6304e-06 1.8808e-06
3.4022e+03 7.4537e-06 1.8377e-06
3.4337e+03 7.2810e-06 1.7956e-06
3.4655e+03 7.1124e-06 1.7544e-06
3.4976e+03 6.9476e-06 1.7142e-06
3.5300e+03 6.7866e-06 1.6749e-06
3.5627e+03 6.6294e-06 1.6365e-06
3.5957e+03 6.4758e-06 1.5989e-06
3.6289e+03 6.3257e-06 1.5622e-06
3.6625e+03 6.1791e-06 1.5264e-06
3.6964e+03 6.0358e-06 1.4913e-06
3.7307e+03 5.8959e-06 1.4570e-06
3.7652e+03 5.7592e-06 1.4236e-06
3.8001e+03 5.6257e-06 1.3909e-06
3.8352e+03 5.4953e-06 1.3589e-06
3.8707e+03 5.3679e-06 1.3276e-06
3.9066e+03 5.2434e-06 1.2971e-06
3.9427e+03 5.1218e-06 1.2673e-06
3.9792e+03 5.0030e-06 1.2381e-06
4.0161e+03 4.8869e-06 1.2096e-06
4.0533e+03 4.7736e-06 1.1818e-06
4.0908e+03 4.6628e-06 1.1546e-06
4.1286e+03 4.5547e-06 1.1280e-06
4.1669e+03 4.4490e-06 1.1020e-06
4.2054e+03 4.3458e-06 1.0766e-06
4.2444e+03 4.2449e-06 1.0518e-06
4.2837e+03 4.1464e-06 1.0276e-06
4.3233e+03 4.0502e-06 1.0039e-06
4.3633e+03 3.9562e-06 9.8073e-07
4.4037e+03 3.8644e-06 9.5811e-07
4.4445e+03 3.7747e-06 9.3602e-07
4.4857e+03 3.6870e-06 9.1442e-07
4.5272e+03 3.6014e-06 8.9333e-07
4.5691e+03 3.5178e-06 8.7271e-07
4.6114e+03 3.4362e-06 8.5257e-07
4.6541e+03 3.3564e-06 8.3289e-07
4.6972e+03 3.2784e-06 8.1366e-07
4.7407e+03 3.2023e-06 7.9488e-07
4.7845e+03 3.1280e-06 7.7652e-07
4.8288e+03 3.0553e-06 7.5858e-07
4.8735e+03 2.9844e-06 7.4106e-07
4.9187e+03 2.9150e-06 7.2394e-07
4.9642e+03 2.8473e-06 7.0721e-07
5.0101e+03 2.7812e-06 6.9086e-07
5.0565e+03 2.7166e-06 6.7490e-07
5.1033e+03 2.6535e-06 6.5929e-07
5.1506e+03 2.5919e-06 6.4405e-07
5.1983e+03 2.5316e-06 6.2916e-07
5.2464e+03 2.4728e-06 6.1461e-07
5.2950e+03 2.4154e-06 6.0039e-07
5.3440e+03 2.3593e-06 5.8651e-07
5.3934e+03 2.3044e-06 5.7294e-07
5.4434e+03 2.2509e-06 5.5968e-07
5.4938e+03 2.1986e-06 5.4673e-07
5.5446e+03 2.1475e-06 5.3408e-07
5.5960e+03 2.0976e-06 5.2171e-07
5.6478e+03 2.0488e-06 5.0964e-07
5.7000e+03 2.0012e-06 4.9784e-07
5.7528e+03 1.9547e-06 4.8631e-07
5.8061e+03 1.9093e-06 4.7505e-07
5.8598e+03 1.8649e-06 4.6405e-07
5.9141e+03 1.8216e-06 4.5330e-07
5.9688e+03 1.7792e-06 4.4280e-07
6.0241e+03 1.7379e-06 4.3255e-07
6.0798e+03 1.6975e-06 4.2253e-07
6.1361e+03 1.6580e-06 4.1274e-07
6.1929e+03 1.6195e-06 4.0317e-07
6.2503e+03 1.5818e-06 3.9383e-07
6.3081e+03 1.5450e-06 3.8470e-07
6.3665e+03 1.5091e-06 3.7579e-07
6.4255e+03 1.4740e-06 3.6708e-07
6.4849e+03 1.4398e-06 3.5857e-07
6.5450e+03 1.4063e-06 3.5025e-07
6.6056e+03 1.3736e-06 3.4213e-07
6.6667e+03 1.3416e-06 3.3420e-07
6.7284e+03 1.3104e-06 3.2645e-07
6.7907e+03 1.2800e-06 3.1888e-07
6.8536e+03 1.2502e-06 3.1148e-07
6.9170e+03 1.2211e-06 3.0426e-07
6.9811e+03 1.1927e-06 2.9720e-07
7.0457e+03 1.1650e-06 2.9031e-07
7.1109e+03 1.1379e-06 2.8357e-07
7.1768e+03 1.1114e-06 2.7699e-07
7.2432e+03 1.0856e-06 2.7057e-07
7.3102e+03 1.0603e-06 2.6429e-07
7.3779e+03 1.0357e-06 2.5816e-07
7.4462e+03 1.0116e-06 2.5217e-07
7.5152e+03 9.8806e-07 2.4631e-07
7.5847e+03 9.6508e-07 2.4060e-07
7.6549e+03 9.4263e-07 2.3501e-07
7.7258e+03 9.2070e-07 2.2956e-07
7.7973e+03 8.9929e-07 2.2423e-07
7.8695e+03 8.7837e-07 2.1902e-07
7.9424e+03 8.5794e-07 2.1394e-07
8.0159e+03 8.3798e-07 2.0897e-07
8.0901e+03 8.1848e-07 2.0412e-07
8.1650e+03 7.9944e-07 1.9938e-07
8.2406e+03 7.8084e-07 1.9475e-07
8.3169e+03 7.6268e-07 1.9023e-07
8.3939e+03 7.4494e-07 1.8581e-07
8.4716e+03 7.2760e-07 1.8149e-07
8.5500e+03 7.1068e-07 1.7728e-07
8.6291e+03 6.9414e-07 1.7316e-07
8.7090e+03 6.7799e-07 1.6914e-07
8.7897e+03 6.6222e-07 1.6521e-07
8.8710e+03 6.4681e-07 1.6137e-07
8.9532e+03 6.3176e-07 1.5762e-07
9.0360e+03 6.1706e-07 1.5396e-07
9.1197e+03 6.0270e-07 1.5039e-07
9.2041e+03 5.8868e-07 1.4689e-07
9.2893e+03 5.7498e-07 1.4348e-07
9.3753e+03 5.6160e-07 1.4014e-07
9.4621e+03 5.4854e-07 1.3689e-07
9.5497e+03 5.3577e-07 1.3371e-07
9.6381e+03 5.2330e-07 1.3060e-07
9.7273e+03 5.1113e-07 1.2757e-07
9.8174e+03 4.9923e-07 1.2460e-07
9.9083e+03 4.8762e-07 1.2170e-07
1.0000e+04 4.7627e-07 1.1888e-07
