#       q          E0lin        Elin         E2lin      E0loop220    E0loop130    E0loop22     E0loop13     E2loop22     E2loop13      E1loop       E3loop         Xi          Zeta          Chi        U10lin         U3           U11          U20          V10          V12          X10          Y10          X20          Y20     
1.211179e-06 1.075461e+02 1.075465e+02 1.215663e-09 3.755310e+00 1.947944e+01 3.755960e+00 1.948235e+01 6.986588e-09 6.996213e-08 -1.682784e-07 -9.427767e-13 4.667145e+03 4.124756e+06 8.730886e+05 -2.561004e-03 -5.316089e-02 -2.396136e-01 -1.184313e-01 3.154345e-02 8.578096e-01 4.226943e-03 3.132268e-07 1.020339e-06 -1.775409e-07
1.214810e-06 1.075461e+02 1.075465e+02 1.221054e-09 3.755310e+00 1.947944e+01 3.755960e+00 1.948234e+01 7.018264e-09 7.024869e-08 -1.687123e-07 -9.486736e-13 4.660936e+03 4.113791e+06 8.707747e+05 -2.564734e-03 -5.324603e-02 -2.399956e-01 -1.186285e-01 3.159605e-02 8.580722e-01 4.226864e-03 3.145562e-07 1.023691e-06 -1.781364e-07
1.218452e-06 1.075461e+02 1.075465e+02 1.226470e-09 3.755310e+00 1.947944e+01 3.755960e+00 1.948234e+01 7.050084e-09 7.053643e-08 -1.691473e-07 -9.546075e-13 4.654735e+03 4.102855e+06 8.684670e+05 -2.568469e-03 -5.333132e-02 -2.403783e-01 -1.188261e-01 3.164875e-02 8.583349e-01 4.226785e-03 3.158913e-07 1.027055e-06 -1.787340e-07
1.222106e-06 1.075461e+02 1.075465e+02 1.231909e-09 3.755310e+00 1.947944e+01 3.755960e+00 1.948234e+01 7.082048e-09 7.082534e-08 -1.695833e-07 -9.605784e-13 4.648543e+03 4.091949e+06 8.661655e+05 -2.572209e-03 -5.341674e-02 -2.407616e-01 -1.190240e-01 3.170153e-02 8.585977e-01 4.226706e-03 3.172320e-07 1.030430e-06 -1.793336e-07
1.225770e-06 1.075461e+02 1.075465e+02 1.237372e-09 3.755310e+00 1.947944e+01 3.755960e+00 1.948234e+01 7.114158e-09 7.111544e-08 -1.700205e-07 -9.665867e-13 4.642359e+03 4.081071e+06 8.638700e+05 -2.575955e-03 -5.350230e-02 -2.411455e-01 -1.192223e-01 3.175439e-02 8.588605e-01 4.226627e-03 3.185785e-07 1.033815e-06 -1.799351e-07
1.229445e-06 1.075461e+02 1.075465e+02 1.242860e-09 3.755310e+00 1.947944e+01 3.755960e+00 1.948234e+01 7.146412e-09 7.140672e-08 -1.704587e-07 -9.726326e-13 4.636183e+03 4.070222e+06 8.615806e+05 -2.579706e-03 -5.358799e-02 -2.415300e-01 -1.194208e-01 3.180735e-02 8.591234e-01 4.226548e-03 3.199306e-07 1.037212e-06 -1.805387e-07
1.233131e-06 1.075461e+02 1.075465e+02 1.248372e-09 3.755310e+00 1.947944e+01 3.755960e+00 1.948234e+01 7.178813e-09 7.169920e-08 -1.708981e-07 -9.787163e-13 4.630016e+03 4.059402e+06 8.592973e+05 -2.583463e-03 -5.367382e-02 -2.419151e-01 -1.196198e-01 3.186040e-02 8.593864e-01 4.226469e-03 3.212885e-07 1.040620e-06 -1.811443e-07
1.236828e-06 1.075461e+02 1.075465e+02 1.253909e-09 3.755310e+00 1.947944e+01 3.755960e+00 1.948234e+01 7.211361e-09 7.199288e-08 -1.713385e-07 -9.848381e-13 4.623857e+03 4.048611e+06 8.570200e+05 -2.587225e-03 -5.375979e-02 -2.423008e-01 -1.198190e-01 3.191353e-02 8.596495e-01 4.226390e-03 3.226521e-07 1.044039e-06 -1.817520e-07
1.240536e-06 1.075461e+02 1.075465e+02 1.259470e-09 3.755310e+00 1.947944e+01 3.755960e+00 1.948234e+01 7.244056e-09 7.228776e-08 -1.717801e-07 -9.909981e-13 4.617705e+03 4.037849e+06 8.547488e+05 -2.590993e-03 -5.384590e-02 -2.426871e-01 -1.200186e-01 3.196675e-02 8.599126e-01 4.226310e-03 3.240216e-07 1.047469e-06 -1.823617e-07
1.244255e-06 1.075461e+02 1.075465e+02 1.265056e-09 3.755310e+00 1.947944e+01 3.755960e+00 1.948234e+01 7.276900e-09 7.258384e-08 -1.722227e-07 -9.971967e-13 4.611562e+03 4.027115e+06 8.524835e+05 -2.594766e-03 -5.393214e-02 -2.430741e-01 -1.202185e-01 3.202006e-02 8.601759e-01 4.226231e-03 3.253968e-07 1.050911e-06 -1.829734e-07
1.247986e-06 1.075461e+02 1.075465e+02 1.270666e-09 3.755310e+00 1.947944e+01 3.755960e+00 1.948234e+01 7.309893e-09 7.288114e-08 -1.726665e-07 -1.003434e-12 4.605428e+03 4.016409e+06 8.502243e+05 -2.598544e-03 -5.401852e-02 -2.434617e-01 -1.204187e-01 3.207346e-02 8.604392e-01 4.226152e-03 3.267779e-07 1.054364e-06 -1.835872e-07
1.251727e-06 1.075461e+02 1.075465e+02 1.276302e-09 3.755310e+00 1.947944e+01 3.755960e+00 1.948234e+01 7.343035e-09 7.317966e-08 -1.731114e-07 -1.009710e-12 4.599301e+03 4.005732e+06 8.479711e+05 -2.602329e-03 -5.410504e-02 -2.438499e-01 -1.206193e-01 3.212695e-02 8.607026e-01 4.226073e-03 3.281649e-07 1.057828e-06 -1.842030e-07
1.255480e-06 1.075461e+02 1.075465e+02 1.281962e-09 3.755310e+00 1.947944e+01 3.755959e+00 1.948234e+01 7.376327e-09 7.347940e-08 -1.735574e-07 -1.016026e-12 4.593182e+03 3.995084e+06 8.457238e+05 -2.606118e-03 -5.419170e-02 -2.442387e-01 -1.208202e-01 3.218053e-02 8.609661e-01 4.225994e-03 3.295577e-07 1.061304e-06 -1.848209e-07
1.259244e-06 1.075461e+02 1.075465e+02 1.287647e-09 3.755310e+00 1.947944e+01 3.755959e+00 1.948234e+01 7.409770e-09 7.378037e-08 -1.740045e-07 -1.022381e-12 4.587072e+03 3.984464e+06 8.434825e+05 -2.609913e-03 -5.427850e-02 -2.446281e-01 -1.210214e-01 3.223419e-02 8.612296e-01 4.225915e-03 3.309564e-07 1.064791e-06 -1.854409e-07
1.263020e-06 1.075461e+02 1.075465e+02 1.293358e-09 3.755310e+00 1.947944e+01 3.755959e+00 1.948234e+01 7.443365e-09 7.408257e-08 -1.744527e-07 -1.028776e-12 4.580970e+03 3.973872e+06 8.412472e+05 -2.613714e-03 -5.436544e-02 -2.450182e-01 -1.212230e-01 3.228795e-02 8.614933e-01 4.225836e-03 3.323611e-07 1.068290e-06 -1.860629e-07
1.266806e-06 1.075461e+02 1.075465e+02 1.299094e-09 3.755310e+00 1.947944e+01 3.755959e+00 1.948234e+01 7.477113e-09 7.438601e-08 -1.749021e-07 -1.035211e-12 4.574876e+03 3.963308e+06 8.390177e+05 -2.617520e-03 -5.445252e-02 -2.454088e-01 -1.214249e-01 3.234180e-02 8.617570e-01 4.225757e-03 3.337718e-07 1.071800e-06 -1.866870e-07
1.270605e-06 1.075461e+02 1.075465e+02 1.304856e-09 3.755310e+00 1.947944e+01 3.755959e+00 1.948234e+01 7.511013e-09 7.469069e-08 -1.753526e-07 -1.041686e-12 4.568790e+03 3.952772e+06 8.367942e+05 -2.621332e-03 -5.453973e-02 -2.458001e-01 -1.216272e-01 3.239573e-02 8.620208e-01 4.225677e-03 3.351884e-07 1.075321e-06 -1.873133e-07
1.274414e-06 1.075461e+02 1.075465e+02 1.310643e-09 3.755310e+00 1.947944e+01 3.755959e+00 1.948234e+01 7.545067e-09 7.499662e-08 -1.758042e-07 -1.048202e-12 4.562712e+03 3.942264e+06 8.345766e+05 -2.625149e-03 -5.462709e-02 -2.461921e-01 -1.218297e-01 3.244976e-02 8.622847e-01 4.225598e-03 3.366110e-07 1.078854e-06 -1.879416e-07
1.278235e-06 1.075461e+02 1.075465e+02 1.316455e-09 3.755310e+00 1.947944e+01 3.755959e+00 1.948234e+01 7.579275e-09 7.530380e-08 -1.762569e-07 -1.054758e-12 4.556642e+03 3.931785e+06 8.323648e+05 -2.628972e-03 -5.471458e-02 -2.465846e-01 -1.220327e-01 3.250388e-02 8.625487e-01 4.225519e-03 3.380397e-07 1.082399e-06 -1.885720e-07
1.282067e-06 1.075461e+02 1.075465e+02 1.322294e-09 3.755310e+00 1.947944e+01 3.755959e+00 1.948234e+01 7.613639e-09 7.561224e-08 -1.767108e-07 -1.061355e-12 4.550580e+03 3.921333e+06 8.301589e+05 -2.632801e-03 -5.480222e-02 -2.469778e-01 -1.222359e-01 3.255808e-02 8.628127e-01 4.225440e-03 3.394745e-07 1.085956e-06 -1.892046e-07
1.285911e-06 1.075461e+02 1.075465e+02 1.328158e-09 3.755310e+00 1.947944e+01 3.755959e+00 1.948234e+01 7.648158e-09 7.592195e-08 -1.771659e-07 -1.067994e-12 4.544526e+03 3.910908e+06 8.279589e+05 -2.636635e-03 -5.489000e-02 -2.473716e-01 -1.224395e-01 3.261238e-02 8.630768e-01 4.225361e-03 3.409153e-07 1.089524e-06 -1.898393e-07
1.289766e-06 1.075461e+02 1.075465e+02 1.334049e-09 3.755310e+00 1.947944e+01 3.755959e+00 1.948234e+01 7.682834e-09 7.623292e-08 -1.776220e-07 -1.074674e-12 4.538481e+03 3.900512e+06 8.257646e+05 -2.640474e-03 -5.497791e-02 -2.477660e-01 -1.226435e-01 3.266677e-02 8.633410e-01 4.225282e-03 3.423622e-07 1.093103e-06 -1.904761e-07
1.293633e-06 1.075461e+02 1.075465e+02 1.339965e-09 3.755310e+00 1.947944e+01 3.755959e+00 1.948234e+01 7.717667e-09 7.654517e-08 -1.780793e-07 -1.081396e-12 4.532443e+03 3.890143e+06 8.235762e+05 -2.644320e-03 -5.506597e-02 -2.481611e-01 -1.228477e-01 3.272124e-02 8.636053e-01 4.225203e-03 3.438153e-07 1.096695e-06 -1.911150e-07
1.297512e-06 1.075461e+02 1.075465e+02 1.345908e-09 3.755310e+00 1.947944e+01 3.755959e+00 1.948234e+01 7.752658e-09 7.685869e-08 -1.785378e-07 -1.088160e-12 4.526414e+03 3.879802e+06 8.213936e+05 -2.648170e-03 -5.515417e-02 -2.485568e-01 -1.230523e-01 3.277581e-02 8.638697e-01 4.225123e-03 3.452746e-07 1.100298e-06 -1.917561e-07
1.301402e-06 1.075461e+02 1.075465e+02 1.351877e-09 3.755310e+00 1.947944e+01 3.755959e+00 1.948234e+01 7.787807e-09 7.717350e-08 -1.789974e-07 -1.094967e-12 4.520392e+03 3.869488e+06 8.192168e+05 -2.652027e-03 -5.524251e-02 -2.489531e-01 -1.232573e-01 3.283047e-02 8.641341e-01 4.225044e-03 3.467401e-07 1.103914e-06 -1.923993e-07
1.305304e-06 1.075461e+02 1.075465e+02 1.357873e-09 3.755310e+00 1.947944e+01 3.755959e+00 1.948234e+01 7.823116e-09 7.748960e-08 -1.794581e-07 -1.101815e-12 4.514379e+03 3.859202e+06 8.170458e+05 -2.655889e-03 -5.533099e-02 -2.493500e-01 -1.234626e-01 3.288522e-02 8.643987e-01 4.224965e-03 3.482117e-07 1.107541e-06 -1.930447e-07
1.309217e-06 1.075461e+02 1.075465e+02 1.363895e-09 3.755310e+00 1.947944e+01 3.755958e+00 1.948234e+01 7.858585e-09 7.780700e-08 -1.799200e-07 -1.108707e-12 4.508373e+03 3.848943e+06 8.148805e+05 -2.659757e-03 -5.541961e-02 -2.497476e-01 -1.236682e-01 3.294007e-02 8.646633e-01 4.224886e-03 3.496896e-07 1.111180e-06 -1.936922e-07
1.313142e-06 1.075461e+02 1.075465e+02 1.369944e-09 3.755310e+00 1.947944e+01 3.755958e+00 1.948234e+01 7.894215e-09 7.812569e-08 -1.803831e-07 -1.115642e-12 4.502376e+03 3.838711e+06 8.127209e+05 -2.663630e-03 -5.550838e-02 -2.501458e-01 -1.238742e-01 3.299500e-02 8.649280e-01 4.224807e-03 3.511738e-07 1.114831e-06 -1.943420e-07
1.317079e-06 1.075461e+02 1.075465e+02 1.376019e-09 3.755310e+00 1.947944e+01 3.755958e+00 1.948234e+01 7.930006e-09 7.844569e-08 -1.808473e-07 -1.122620e-12 4.496386e+03 3.828507e+06 8.105671e+05 -2.667509e-03 -5.559729e-02 -2.505447e-01 -1.240806e-01 3.305002e-02 8.651927e-01 4.224728e-03 3.526643e-07 1.118494e-06 -1.949939e-07
1.321028e-06 1.075461e+02 1.075465e+02 1.382122e-09 3.755310e+00 1.947944e+01 3.755958e+00 1.948234e+01 7.965960e-09 7.876700e-08 -1.813127e-07 -1.129642e-12 4.490404e+03 3.818329e+06 8.084189e+05 -2.671393e-03 -5.568634e-02 -2.509442e-01 -1.242872e-01 3.310514e-02 8.654576e-01 4.224649e-03 3.541611e-07 1.122169e-06 -1.956480e-07
1.324989e-06 1.075461e+02 1.075465e+02 1.388252e-09 3.755310e+00 1.947944e+01 3.755958e+00 1.948234e+01 8.002077e-09 7.908962e-08 -1.817793e-07 -1.136708e-12 4.484431e+03 3.808179e+06 8.062765e+05 -2.675284e-03 -5.577553e-02 -2.513443e-01 -1.244942e-01 3.316035e-02 8.657225e-01 4.224569e-03 3.556643e-07 1.125856e-06 -1.963042e-07
1.328961e-06 1.075461e+02 1.075465e+02 1.394408e-09 3.755310e+00 1.947944e+01 3.755958e+00 1.948234e+01 8.038357e-09 7.941357e-08 -1.822470e-07 -1.143818e-12 4.478465e+03 3.798055e+06 8.041397e+05 -2.679179e-03 -5.586486e-02 -2.517450e-01 -1.247016e-01 3.321565e-02 8.659875e-01 4.224490e-03 3.571739e-07 1.129555e-06 -1.969627e-07
1.332946e-06 1.075461e+02 1.075465e+02 1.400593e-09 3.755310e+00 1.947944e+01 3.755958e+00 1.948234e+01 8.074802e-09 7.973885e-08 -1.827159e-07 -1.150972e-12 4.472507e+03 3.787959e+06 8.020086e+05 -2.683081e-03 -5.595434e-02 -2.521464e-01 -1.249093e-01 3.327105e-02 8.662526e-01 4.224411e-03 3.586898e-07 1.133266e-06 -1.976234e-07
1.336942e-06 1.075461e+02 1.075465e+02 1.406804e-09 3.755310e+00 1.947944e+01 3.755958e+00 1.948234e+01 8.111412e-09 8.006545e-08 -1.831860e-07 -1.158171e-12 4.466557e+03 3.777889e+06 7.998832e+05 -2.686988e-03 -5.604396e-02 -2.525485e-01 -1.251173e-01 3.332653e-02 8.665178e-01 4.224332e-03 3.602122e-07 1.136990e-06 -1.982863e-07
1.340950e-06 1.075461e+02 1.075465e+02 1.413043e-09 3.755310e+00 1.947944e+01 3.755958e+00 1.948234e+01 8.148188e-09 8.039340e-08 -1.836572e-07 -1.165416e-12 4.460616e+03 3.767847e+06 7.977634e+05 -2.690901e-03 -5.613373e-02 -2.529512e-01 -1.253257e-01 3.338211e-02 8.667831e-01 4.224253e-03 3.617411e-07 1.140726e-06 -1.989514e-07
1.344971e-06 1.075461e+02 1.075465e+02 1.419310e-09 3.755310e+00 1.947944e+01 3.755958e+00 1.948234e+01 8.185131e-09 8.072268e-08 -1.841296e-07 -1.172705e-12 4.454682e+03 3.757830e+06 7.956492e+05 -2.694820e-03 -5.622364e-02 -2.533545e-01 -1.255345e-01 3.343778e-02 8.670484e-01 4.224174e-03 3.632764e-07 1.144474e-06 -1.996188e-07
1.349003e-06 1.075461e+02 1.075465e+02 1.425605e-09 3.755310e+00 1.947944e+01 3.755958e+00 1.948234e+01 8.222241e-09 8.105332e-08 -1.846032e-07 -1.180040e-12 4.448755e+03 3.747841e+06 7.935406e+05 -2.698744e-03 -5.631369e-02 -2.537585e-01 -1.257436e-01 3.349354e-02 8.673138e-01 4.224094e-03 3.648183e-07 1.148234e-06 -2.002884e-07
1.353048e-06 1.075461e+02 1.075465e+02 1.431928e-09 3.755310e+00 1.947944e+01 3.755958e+00 1.948233e+01 8.259520e-09 8.138531e-08 -1.850780e-07 -1.187421e-12 4.442837e+03 3.737878e+06 7.914376e+05 -2.702674e-03 -5.640389e-02 -2.541631e-01 -1.259530e-01 3.354940e-02 8.675793e-01 4.224015e-03 3.663667e-07 1.152007e-06 -2.009602e-07
1.357104e-06 1.075461e+02 1.075465e+02 1.438278e-09 3.755310e+00 1.947944e+01 3.755958e+00 1.948233e+01 8.296968e-09 8.171866e-08 -1.855540e-07 -1.194849e-12 4.436927e+03 3.727941e+06 7.893401e+05 -2.706610e-03 -5.649423e-02 -2.545683e-01 -1.261628e-01 3.360535e-02 8.678449e-01 4.223936e-03 3.679216e-07 1.155792e-06 -2.016343e-07
1.361173e-06 1.075461e+02 1.075465e+02 1.444657e-09 3.755310e+00 1.947944e+01 3.755958e+00 1.948233e+01 8.334585e-09 8.205338e-08 -1.860312e-07 -1.202322e-12 4.431024e+03 3.718031e+06 7.872482e+05 -2.710552e-03 -5.658471e-02 -2.549742e-01 -1.263729e-01 3.366139e-02 8.681106e-01 4.223857e-03 3.694832e-07 1.159589e-06 -2.023107e-07
1.365254e-06 1.075461e+02 1.075465e+02 1.451064e-09 3.755310e+00 1.947944e+01 3.755958e+00 1.948233e+01 8.372373e-09 8.238946e-08 -1.865095e-07 -1.209843e-12 4.425130e+03 3.708148e+06 7.851619e+05 -2.714499e-03 -5.667535e-02 -2.553808e-01 -1.265834e-01 3.371753e-02 8.683763e-01 4.223778e-03 3.710514e-07 1.163399e-06 -2.029893e-07
1.369347e-06 1.075461e+02 1.075465e+02 1.457499e-09 3.755310e+00 1.947944e+01 3.755957e+00 1.948233e+01 8.410332e-09 8.272693e-08 -1.869891e-07 -1.217410e-12 4.419243e+03 3.698290e+06 7.830811e+05 -2.718452e-03 -5.676612e-02 -2.557880e-01 -1.267943e-01 3.377376e-02 8.686421e-01 4.223698e-03 3.726263e-07 1.167222e-06 -2.036702e-07
1.373453e-06 1.075461e+02 1.075465e+02 1.463963e-09 3.755310e+00 1.947944e+01 3.755957e+00 1.948233e+01 8.448464e-09 8.306577e-08 -1.874698e-07 -1.225025e-12 4.413364e+03 3.688459e+06 7.810058e+05 -2.722411e-03 -5.685704e-02 -2.561958e-01 -1.270055e-01 3.383008e-02 8.689081e-01 4.223619e-03 3.742078e-07 1.171057e-06 -2.043534e-07
1.377571e-06 1.075461e+02 1.075465e+02 1.470456e-09 3.755310e+00 1.947944e+01 3.755957e+00 1.948233e+01 8.486768e-09 8.340601e-08 -1.879518e-07 -1.232687e-12 4.407493e+03 3.678654e+06 7.789360e+05 -2.726375e-03 -5.694811e-02 -2.566043e-01 -1.272170e-01 3.388650e-02 8.691740e-01 4.223540e-03 3.757961e-07 1.174905e-06 -2.050388e-07
1.381701e-06 1.075461e+02 1.075465e+02 1.476978e-09 3.755310e+00 1.947944e+01 3.755957e+00 1.948233e+01 8.525246e-09 8.374763e-08 -1.884350e-07 -1.240398e-12 4.401629e+03 3.668875e+06 7.768717e+05 -2.730345e-03 -5.703932e-02 -2.570135e-01 -1.274289e-01 3.394302e-02 8.694401e-01 4.223461e-03 3.773911e-07 1.178765e-06 -2.057266e-07
1.385843e-06 1.075461e+02 1.075465e+02 1.483528e-09 3.755310e+00 1.947944e+01 3.755957e+00 1.948233e+01 8.563898e-09 8.409066e-08 -1.889193e-07 -1.248156e-12 4.395774e+03 3.659122e+06 7.748129e+05 -2.734322e-03 -5.713068e-02 -2.574233e-01 -1.276411e-01 3.399962e-02 8.697063e-01 4.223382e-03 3.789928e-07 1.182638e-06 -2.064167e-07
1.389998e-06 1.075461e+02 1.075465e+02 1.490107e-09 3.755310e+00 1.947944e+01 3.755957e+00 1.948233e+01 8.602726e-09 8.443509e-08 -1.894049e-07 -1.255963e-12 4.389926e+03 3.649395e+06 7.727595e+05 -2.738303e-03 -5.722219e-02 -2.578337e-01 -1.278537e-01 3.405632e-02 8.699725e-01 4.223302e-03 3.806014e-07 1.186524e-06 -2.071091e-07
1.394166e-06 1.075461e+02 1.075465e+02 1.496716e-09 3.755310e+00 1.947944e+01 3.755957e+00 1.948233e+01 8.641729e-09 8.478093e-08 -1.898917e-07 -1.263819e-12 4.384086e+03 3.639693e+06 7.707116e+05 -2.742291e-03 -5.731384e-02 -2.582448e-01 -1.280667e-01 3.411312e-02 8.702388e-01 4.223223e-03 3.822168e-07 1.190422e-06 -2.078038e-07
1.398346e-06 1.075461e+02 1.075465e+02 1.503354e-09 3.755310e+00 1.947944e+01 3.755957e+00 1.948233e+01 8.680910e-09 8.512819e-08 -1.903797e-07 -1.271724e-12 4.378254e+03 3.630018e+06 7.686691e+05 -2.746285e-03 -5.740564e-02 -2.586566e-01 -1.282800e-01 3.417001e-02 8.705052e-01 4.223144e-03 3.838390e-07 1.194334e-06 -2.085008e-07
1.402538e-06 1.075461e+02 1.075465e+02 1.510021e-09 3.755310e+00 1.947944e+01 3.755957e+00 1.948233e+01 8.720268e-09 8.547687e-08 -1.908690e-07 -1.279679e-12 4.372430e+03 3.620368e+06 7.666320e+05 -2.750284e-03 -5.749759e-02 -2.590690e-01 -1.284937e-01 3.422699e-02 8.707717e-01 4.223065e-03 3.854682e-07 1.198258e-06 -2.092002e-07
1.406743e-06 1.075461e+02 1.075465e+02 1.516718e-09 3.755310e+00 1.947944e+01 3.755957e+00 1.948233e+01 8.759805e-09 8.582698e-08 -1.913594e-07 -1.287683e-12 4.366613e+03 3.610744e+06 7.646003e+05 -2.754289e-03 -5.758968e-02 -2.594821e-01 -1.287077e-01 3.428407e-02 8.710382e-01 4.222986e-03 3.871042e-07 1.202195e-06 -2.099019e-07
1.410961e-06 1.075461e+02 1.075465e+02 1.523445e-09 3.755310e+00 1.947944e+01 3.755957e+00 1.948233e+01 8.799521e-09 8.617853e-08 -1.918511e-07 -1.295737e-12 4.360804e+03 3.601146e+06 7.625740e+05 -2.758300e-03 -5.768192e-02 -2.598958e-01 -1.289221e-01 3.434125e-02 8.713049e-01 4.222906e-03 3.887472e-07 1.206145e-06 -2.106060e-07
1.415191e-06 1.075461e+02 1.075465e+02 1.530201e-09 3.755310e+00 1.947944e+01 3.755957e+00 1.948233e+01 8.839416e-09 8.653151e-08 -1.923440e-07 -1.303842e-12 4.355003e+03 3.591573e+06 7.605530e+05 -2.762317e-03 -5.777431e-02 -2.603102e-01 -1.291368e-01 3.439852e-02 8.715716e-01 4.222827e-03 3.903972e-07 1.210108e-06 -2.113125e-07
1.419434e-06 1.075461e+02 1.075465e+02 1.536988e-09 3.755310e+00 1.947944e+01 3.755957e+00 1.948233e+01 8.879493e-09 8.688594e-08 -1.928382e-07 -1.311997e-12 4.349209e+03 3.582025e+06 7.585374e+05 -2.766339e-03 -5.786685e-02 -2.607253e-01 -1.293519e-01 3.445588e-02 8.718384e-01 4.222748e-03 3.920541e-07 1.214084e-06 -2.120213e-07
1.423690e-06 1.075461e+02 1.075465e+02 1.543804e-09 3.755310e+00 1.947944e+01 3.755957e+00 1.948233e+01 8.919752e-09 8.724182e-08 -1.933335e-07 -1.320204e-12 4.343423e+03 3.572503e+06 7.565272e+05 -2.770368e-03 -5.795953e-02 -2.611410e-01 -1.295673e-01 3.451335e-02 8.721053e-01 4.222669e-03 3.937181e-07 1.218073e-06 -2.127324e-07
1.427958e-06 1.075461e+02 1.075465e+02 1.550651e-09 3.755310e+00 1.947944e+01 3.755956e+00 1.948233e+01 8.960193e-09 8.759916e-08 -1.938302e-07 -1.328461e-12 4.337645e+03 3.563006e+06 7.545223e+05 -2.774402e-03 -5.805236e-02 -2.615574e-01 -1.297832e-01 3.457090e-02 8.723722e-01 4.222590e-03 3.953892e-07 1.222075e-06 -2.134460e-07
1.432239e-06 1.075461e+02 1.075465e+02 1.557528e-09 3.755310e+00 1.947944e+01 3.755956e+00 1.948233e+01 9.000817e-09 8.795796e-08 -1.943280e-07 -1.336771e-12 4.331875e+03 3.553534e+06 7.525227e+05 -2.778442e-03 -5.814535e-02 -2.619744e-01 -1.299993e-01 3.462856e-02 8.726393e-01 4.222510e-03 3.970674e-07 1.226091e-06 -2.141620e-07
1.436533e-06 1.075461e+02 1.075465e+02 1.564436e-09 3.755310e+00 1.947944e+01 3.755956e+00 1.948233e+01 9.041626e-09 8.831823e-08 -1.948271e-07 -1.345132e-12 4.326112e+03 3.544088e+06 7.505284e+05 -2.782489e-03 -5.823848e-02 -2.623922e-01 -1.302158e-01 3.468631e-02 8.729064e-01 4.222431e-03 3.987526e-07 1.230119e-06 -2.148803e-07
1.440840e-06 1.075461e+02 1.075465e+02 1.571374e-09 3.755310e+00 1.947944e+01 3.755956e+00 1.948233e+01 9.082619e-09 8.867998e-08 -1.953275e-07 -1.353546e-12 4.320357e+03 3.534667e+06 7.485394e+05 -2.786541e-03 -5.833176e-02 -2.628105e-01 -1.304327e-01 3.474415e-02 8.731736e-01 4.222352e-03 4.004451e-07 1.234161e-06 -2.156011e-07
1.445160e-06 1.075461e+02 1.075465e+02 1.578343e-09 3.755310e+00 1.947944e+01 3.755956e+00 1.948233e+01 9.123799e-09 8.904321e-08 -1.958290e-07 -1.362012e-12 4.314610e+03 3.525270e+06 7.465556e+05 -2.790598e-03 -5.842519e-02 -2.632296e-01 -1.306500e-01 3.480209e-02 8.734409e-01 4.222273e-03 4.021447e-07 1.238216e-06 -2.163243e-07
1.449493e-06 1.075461e+02 1.075465e+02 1.585343e-09 3.755310e+00 1.947944e+01 3.755956e+00 1.948233e+01 9.165165e-09 8.940792e-08 -1.963319e-07 -1.370531e-12 4.308870e+03 3.515899e+06 7.445771e+05 -2.794662e-03 -5.851877e-02 -2.636493e-01 -1.308676e-01 3.486013e-02 8.737083e-01 4.222193e-03 4.038515e-07 1.242284e-06 -2.170499e-07
1.453839e-06 1.075461e+02 1.075465e+02 1.592374e-09 3.755310e+00 1.947944e+01 3.755956e+00 1.948233e+01 9.206719e-09 8.977414e-08 -1.968360e-07 -1.379104e-12 4.303138e+03 3.506553e+06 7.426039e+05 -2.798732e-03 -5.861249e-02 -2.640697e-01 -1.310856e-01 3.491827e-02 8.739758e-01 4.222114e-03 4.055656e-07 1.246366e-06 -2.177780e-07
1.458198e-06 1.075461e+02 1.075465e+02 1.599436e-09 3.755310e+00 1.947944e+01 3.755956e+00 1.948233e+01 9.248461e-09 9.014185e-08 -1.973414e-07 -1.387730e-12 4.297413e+03 3.497231e+06 7.406359e+05 -2.802808e-03 -5.870637e-02 -2.644907e-01 -1.313039e-01 3.497650e-02 8.742433e-01 4.222035e-03 4.072869e-07 1.250461e-06 -2.185084e-07
1.462569e-06 1.075461e+02 1.075465e+02 1.606530e-09 3.755310e+00 1.947944e+01 3.755956e+00 1.948233e+01 9.290392e-09 9.051106e-08 -1.978480e-07 -1.396410e-12 4.291696e+03 3.487934e+06 7.386731e+05 -2.806889e-03 -5.880040e-02 -2.649124e-01 -1.315226e-01 3.503483e-02 8.745109e-01 4.221956e-03 4.090156e-07 1.254570e-06 -2.192414e-07
1.466954e-06 1.075461e+02 1.075465e+02 1.613655e-09 3.755310e+00 1.947944e+01 3.755956e+00 1.948233e+01 9.332513e-09 9.088179e-08 -1.983559e-07 -1.405144e-12 4.285987e+03 3.478662e+06 7.367155e+05 -2.810977e-03 -5.889458e-02 -2.653348e-01 -1.317417e-01 3.509326e-02 8.747786e-01 4.221877e-03 4.107516e-07 1.258692e-06 -2.199768e-07
1.471353e-06 1.075461e+02 1.075465e+02 1.620811e-09 3.755310e+00 1.947944e+01 3.755956e+00 1.948233e+01 9.374826e-09 9.125404e-08 -1.988650e-07 -1.413933e-12 4.280285e+03 3.469415e+06 7.347630e+05 -2.815070e-03 -5.898891e-02 -2.657579e-01 -1.319611e-01 3.515178e-02 8.750464e-01 4.221797e-03 4.124949e-07 1.262828e-06 -2.207146e-07
1.475764e-06 1.075461e+02 1.075465e+02 1.628000e-09 3.755310e+00 1.947944e+01 3.755956e+00 1.948233e+01 9.417330e-09 9.162781e-08 -1.993754e-07 -1.422777e-12 4.274591e+03 3.460192e+06 7.328158e+05 -2.819170e-03 -5.908340e-02 -2.661817e-01 -1.321809e-01 3.521041e-02 8.753143e-01 4.221718e-03 4.142457e-07 1.266977e-06 -2.214550e-07
