# k, R1, R2
1.291384376109009509e+02 1.441310529102982248e-02 1.954110139869953949e-03
1.303339413710882866e+02 1.413696621525980211e-02 1.917985666885000870e-03
1.315405125506053139e+02 1.386606997073094524e-02 1.882531270913795091e-03
1.327582536064873011e+02 1.360031758965290875e-02 1.847734452094416556e-03
1.339872679442684955e+02 1.333961196310938339e-02 1.813583206688828501e-03
1.352276599267643178e+02 1.308385780250264155e-02 1.780065523297818435e-03
1.364795348829328248e+02 1.283296161235328303e-02 1.747169769395468799e-03
1.377429991168178276e+02 1.258683164819163897e-02 1.714884448669442814e-03
1.390181599165775310e+02 1.234537789338202574e-02 1.683198261396933511e-03
1.403051255635938617e+02 1.210851201775375863e-02 1.652100211982061775e-03
1.416040053416678575e+02 1.187614735384155511e-02 1.621579338416892545e-03
1.429149095462984178e+02 1.164819886044583634e-02 1.591625093138662739e-03
1.442379494940498716e+02 1.142458309483572985e-02 1.562226887790785657e-03
1.455732375320037022e+02 1.120521818340568590e-02 1.533374551985278340e-03
1.469208870472976969e+02 1.099002378900877479e-02 1.505057912685978192e-03
1.482810124767560183e+02 1.077892108800037121e-02 1.477267114726413472e-03
1.496537293166058760e+02 1.057183273465137421e-02 1.449992422009732706e-03
1.510391541322841249e+02 1.036868284151436052e-02 1.423224262781906104e-03
1.524374045683372287e+02 1.016939694453615310e-02 1.396953324971755925e-03
1.538485993584103255e+02 9.973901982877049141e-03 1.371170324774715916e-03
1.552728583353286638e+02 9.782126268223501064e-03 1.345866329258548844e-03
1.567103024412750756e+02 9.593999461191099823e-03 1.321032372856297899e-03
1.581610537380591097e+02 9.409452546616185048e-03 1.296659842022134662e-03
1.596252354174809511e+02 9.228417805887585007e-03 1.272740124119054947e-03
1.611029718117942480e+02 9.050828797578522669e-03 1.249264873115117245e-03
1.625943884042630430e+02 8.876620327380050149e-03 1.226225846839687191e-03
1.640996118398162764e+02 8.705728431473913273e-03 1.203614940444658549e-03
1.656187699358037833e+02 8.538090347119060841e-03 1.181424270677792392e-03
1.671519916928492933e+02 8.373644495517669831e-03 1.159645978034095498e-03
1.686994073058033621e+02 8.212330455978831406e-03 1.138272499954305021e-03
1.702611481748011215e+02 8.054088945894457424e-03 1.117296247803474833e-03
1.718373469164192500e+02 7.898861799939427275e-03 1.096709929340760345e-03
1.734281373749360853e+02 7.746591946644391935e-03 1.076506255682198364e-03
1.750336546336993138e+02 7.597223392059919422e-03 1.056678161483952209e-03
1.766540350265952384e+02 7.450701194360880367e-03 1.037218671822033459e-03
1.782894161496263905e+02 7.306971449770428145e-03 1.018120926465880538e-03
1.799399368725942168e+02 7.165981267767998833e-03 9.993782541686724221e-04
1.816057373508934916e+02 7.027678756547770487e-03 9.809840036015165035e-04
1.832869590374125153e+02 6.892013001271646636e-03 9.629317746571420221e-04
1.849837446945438728e+02 6.758934047083733909e-03 9.452151464217496257e-04
1.866962384063091349e+02 6.628392881604797289e-03 9.278279474697467485e-04
1.884245855905930398e+02 6.500341415102126909e-03 9.107640113428718421e-04
1.901689330114903953e+02 6.374732466715503192e-03 8.940173589588497208e-04
1.919294287917712154e+02 6.251519743011977118e-03 8.775820898140684152e-04
1.937062224254573266e+02 6.130657826073989888e-03 8.614523991564143742e-04
1.954994647905157024e+02 6.012102152607409419e-03 8.456226433149443677e-04
1.973093081616727886e+02 5.895809001605004443e-03 8.300871952989934176e-04
1.991359062233437953e+02 5.781735476045758021e-03 8.148406405864378962e-04
2.009794140826817284e+02 5.669839488491612914e-03 7.998775480782285797e-04
2.028399882827509657e+02 5.560079746358252001e-03 7.851926966243224495e-04
2.047177868158188971e+02 5.452415735134688753e-03 7.707808710262938328e-04
2.066129691367708574e+02 5.346807706772062178e-03 7.566370131027305972e-04
2.085256961766528150e+02 5.243216661579250780e-03 7.427561328497538909e-04
2.104561303563356489e+02 5.141604338145442342e-03 7.291333201671905840e-04
2.124044356003061296e+02 5.041933195738663304e-03 7.157638021803685831e-04
2.143707773505891510e+02 4.944166403843775967e-03 7.026428199629654314e-04
2.163553225807951321e+02 4.848267826765299306e-03 6.897657942254113023e-04
2.183582398102974480e+02 4.754202011417904723e-03 6.771281324934297872e-04
2.203796991185449485e+02 4.661934174936077299e-03 6.647254189226947272e-04
2.224198721595027735e+02 4.571430190478373984e-03 6.525532441426035385e-04
2.244789321762292218e+02 4.482656577441864083e-03 6.406073303222488977e-04
2.265570540155851518e+02 4.395580486181943289e-03 6.288834586957727738e-04
2.286544141430839545e+02 4.310169689489271212e-03 6.173774771482462695e-04
2.307711906578748824e+02 4.226392567763809748e-03 6.060853504085834649e-04
2.329075633078650753e+02 4.144218100145639037e-03 5.950030548531586722e-04
2.350637135049859126e+02 4.063615851563230977e-03 5.841267186904561303e-04
2.372398243405962432e+02 3.984555962386862778e-03 5.734524596622534755e-04
2.394360806010283511e+02 3.907009138008145192e-03 5.629765440713390594e-04
2.416526687832821665e+02 3.830946636833912431e-03 5.526952448807482404e-04
2.438897771108603649e+02 3.756340262041389395e-03 5.426049452194022307e-04
2.461475955497499228e+02 3.683162348684448743e-03 5.327020793164503496e-04
2.484263158245564398e+02 3.611385756487337124e-03 5.229831369744386040e-04
2.507261314347829000e+02 3.540983857359240611e-03 5.134447074375798154e-04
2.530472376712594951e+02 3.471930527877617294e-03 5.040833896630774174e-04
2.553898316327297948e+02 3.404200138395947501e-03 4.948959109016552900e-04
2.577541122425861886e+02 3.337767544278395955e-03 4.858789901128208587e-04
2.601402802657599977e+02 3.272608077137783775e-03 4.770294711779266613e-04
2.625485383257727108e+02 3.208697534684064323e-03 4.683442045867287299e-04
2.649790909219404398e+02 3.146012173779176926e-03 4.598201330692090793e-04
2.674321444467374249e+02 3.084528699559416481e-03 4.514542435086822984e-04
2.699079072033254647e+02 3.024224259344203067e-03 4.432435691067813520e-04
2.724065894232397227e+02 2.965076432123756565e-03 4.351852276577528262e-04
2.749284032842421084e+02 2.907063222190598047e-03 4.272763450452134637e-04
2.774735629283360936e+02 2.850163049981196874e-03 4.195141555262976870e-04
2.800422844799541053e+02 2.794354744652236336e-03 4.118958868061940834e-04
2.826347860643084573e+02 2.739617536714539312e-03 4.044188716091784170e-04
2.852512878259117883e+02 2.685931049451866122e-03 3.970804490518588074e-04
2.878920119472741135e+02 2.633275293071732706e-03 3.898780354619081731e-04
2.905571826677683021e+02 2.581630655530565716e-03 3.828090852730603282e-04
2.932470263026693829e+02 2.530977897386425812e-03 3.758710915084606465e-04
2.959617712623760895e+02 2.481298142949526185e-03 3.690616191208944807e-04
2.987016480718046978e+02 2.432572874888195343e-03 3.623782397921001359e-04
3.014668893899624322e+02 2.384783926529723298e-03 3.558186167254743875e-04
3.042577300297074316e+02 2.337913475574674750e-03 3.493804079613347367e-04
3.070744069776864649e+02 2.291944037905552147e-03 3.430613598069583441e-04
3.099171594144569326e+02 2.246858460334602049e-03 3.368592246377598992e-04
3.127862287348006589e+02 2.202639915678709665e-03 3.307718194434529206e-04
3.156818585682204912e+02 2.159271895022403780e-03 3.247969940651545444e-04
3.186042947996262455e+02 2.116738203369122277e-03 3.189326304820127504e-04
3.215537855902181832e+02 2.075022952193069769e-03 3.131766718103417570e-04
3.245305813985578425e+02 2.034110554871690693e-03 3.075270667575115044e-04
3.275349350018339010e+02 1.993985720214387462e-03 3.019818413012090308e-04
3.305671015173311957e+02 1.954633447141779657e-03 2.965390173638028475e-04
3.336273384240918176e+02 1.916039019482681767e-03 2.911966910384691993e-04
3.367159055847775448e+02 1.878187999846433207e-03 2.859529640963394534e-04
3.398330652677401531e+02 1.841066225476684342e-03 2.808059923682139358e-04
3.429790821692894838e+02 1.804659801728143850e-03 2.757539599781080744e-04
3.461542234361717192e+02 1.768955098393285279e-03 2.707950778057649759e-04
3.493587586882517257e+02 1.733938743434812598e-03 2.659276086751110224e-04
3.525929600414120273e+02 1.699597619118891744e-03 2.611498200511986213e-04
3.558571021306578359e+02 1.665918856576826135e-03 2.564600446215480685e-04
3.591514621334355866e+02 1.632889831302270943e-03 2.518566119010469308e-04
3.624763197931743548e+02 1.600498158779425049e-03 2.473379137177495000e-04
3.658319574430379362e+02 1.568731689306586494e-03 2.429023471528338500e-04
3.692186600298975350e+02 1.537578504506304953e-03 2.385483545067017654e-04
3.726367151385323950e+02 1.507026911826372939e-03 2.342744024254220334e-04
3.760864130160484819e+02 1.477065441437769647e-03 2.300789798229896052e-04
3.795680465965224357e+02 1.447682840961359843e-03 2.259606197316671732e-04
3.830819115258809688e+02 1.418868072195181903e-03 2.219178590337117550e-04
3.866283061870037727e+02 1.390610306544915777e-03 2.179492896526814751e-04
3.902075317250584590e+02 1.362898921214066592e-03 2.140535010424841054e-04
3.938198920730773125e+02 1.335723495531195319e-03 2.102291349989971251e-04
3.974656939777635785e+02 1.309073806577862450e-03 2.064748381348327521e-04
4.011452470255369462e+02 1.282939826251618424e-03 2.027892948801834623e-04
4.048588636688269276e+02 1.257311716631254878e-03 1.991712105978637949e-04
4.086068592526027032e+02 1.232179827357548921e-03 1.956193091792888996e-04
4.123895520411484199e+02 1.207534691197157577e-03 1.921323519763035951e-04
4.162072632450939977e+02 1.183367021273234315e-03 1.887091035339667582e-04
4.200603170486882050e+02 1.159667707226419864e-03 1.853483748386896570e-04
4.239490406373247993e+02 1.136427811991985769e-03 1.820489749674312542e-04
4.278737642253307172e+02 1.113638568714693305e-03 1.788097569576925061e-04
4.318348210840030674e+02 1.091291377056766761e-03 1.756295782326526588e-04
4.358325475699109006e+02 1.069377800726409051e-03 1.725073278392712944e-04
4.398672831534539114e+02 1.047889563572070070e-03 1.694419128114554569e-04
4.439393704476938183e+02 1.026818547371120957e-03 1.664322555989958480e-04
4.480491552374451203e+02 1.006156788098474522e-03 1.634773104523006199e-04
4.521969865086351774e+02 9.858964735835488904e-04 1.605760342723416942e-04
4.563832164779438472e+02 9.660299402852919872e-04 1.577274231410938626e-04
4.606082006227096599e+02 9.465496705662832530e-04 1.549304716787489652e-04
4.648722977111127648e+02 9.274482901014746228e-04 1.521842114247210246e-04
4.691758698326454464e+02 9.087185647607865131e-04 1.494876778907595991e-04
4.735192824288565703e+02 8.903533985295384494e-04 1.468399330330533604e-04
4.779029043243805290e+02 8.723458302173996669e-04 1.442400542577137611e-04
4.823271077582620592e+02 8.546890315916076414e-04 1.416871317992623005e-04
4.867922684155622051e+02 8.373763042386515518e-04 1.391802828861517650e-04
4.912987654592572540e+02 8.204010775820988477e-04 1.367186269524992763e-04
4.958469815624413286e+02 8.037569061736495523e-04 1.343013164885894324e-04
5.004373029408187108e+02 7.874374673877853649e-04 1.319275028832416125e-04
5.050701193854962980e+02 7.714365592453707341e-04 1.295963685336155142e-04
5.097458242960894381e+02 7.557480977816733716e-04 1.273070994228923155e-04
5.144648147141248273e+02 7.403661152965272142e-04 1.250589036523595051e-04
5.192274913567520116e+02 7.252847575813766226e-04 1.228510025940516756e-04
5.240342586507775877e+02 7.104982823433195682e-04 1.206826283023866206e-04
5.288855247670023800e+02 6.960010565656649323e-04 1.185530357492359433e-04
5.337817016548848414e+02 6.817875548310196659e-04 1.164614817523019184e-04
5.387232050775166954e+02 6.678523570458018074e-04 1.144072510243529875e-04
5.437104546469352044e+02 6.541901464905446528e-04 1.123896274711962693e-04
5.487438738597509200e+02 6.407957079917834652e-04 1.104079210511302235e-04
5.538238901331064881e+02 6.276639256999276117e-04 1.084614449567676157e-04
5.589509348409775384e+02 6.147897816166166159e-04 1.065495308914484097e-04
5.641254433507998556e+02 6.021683532582066886e-04 1.046715219647792342e-04
5.693478550604354496e+02 5.897948123250986103e-04 1.028267701957160231e-04
5.746186134354917385e+02 5.776644224816519617e-04 1.010146470710046802e-04
5.799381660469748567e+02 5.657725379372979813e-04 9.923452563958591339e-05
5.853069646092920948e+02 5.541146015348380818e-04 9.748580250447379540e-05
5.907254650186168874e+02 5.426861431012860440e-04 9.576787370983930658e-05
5.961941273915981583e+02 5.314827779119062285e-04 9.408015720587657889e-05
6.017134161044274379e+02 5.205002048137738176e-04 9.242207386727968772e-05
6.072837998322795556e+02 5.097342049859246872e-04 9.079306008098288249e-05
6.129057515891065577e+02 4.991806399701842695e-04 8.919256205504451048e-05
6.185797487678006519e+02 4.888354505470195784e-04 8.762003345232575308e-05
6.243062731807397086e+02 4.786946548676876867e-04 8.607494449514603693e-05
6.300858111006973559e+02 4.687543472530648360e-04 8.455676675618993446e-05
6.359188533021307421e+02 4.590106965869232190e-04 8.306499172296023922e-05
6.418058951028637011e+02 4.494599449203432319e-04 8.159911054508098554e-05
6.477474364061422420e+02 4.400984061804186589e-04 8.015863282212323576e-05
6.537439817430813491e+02 4.309224645849845021e-04 7.874307081921681176e-05
6.597960403155145741e+02 4.219285735978394358e-04 7.735194983605460188e-05
6.659041260392287995e+02 4.131132542682937033e-04 7.598480366109970098e-05
6.720687575876062283e+02 4.044730942804543490e-04 7.464117236090085346e-05
6.782904584356625719e+02 3.960047463807110733e-04 7.332061012660429143e-05
6.845697569045064483e+02 3.877049273597460151e-04 7.202267236161101732e-05
6.909071862061983893e+02 3.795704167009178844e-04 7.074693135237929587e-05
6.973032844890246906e+02 3.715980553980352823e-04 6.949295926345003661e-05
7.037585948832030454e+02 3.637847448683231887e-04 6.826034385037188198e-05
7.102736655469988136e+02 3.561274456117336298e-04 6.704867534031425569e-05
7.168490497132680730e+02 3.486231763289338210e-04 6.585755497241036968e-05
7.234853057364445021e+02 3.412690125195374916e-04 6.468659138033810215e-05
7.301829971399478154e+02 3.340620856762600193e-04 6.353539855257759911e-05
7.369426926640322790e+02 3.269995819591486950e-04 6.240360259311865192e-05
7.437649663140895200e+02 3.200787413308250765e-04 6.129083076668250213e-05
7.506503974093875513e+02 3.132968564172897499e-04 6.019672472921306798e-05
7.575995706322582919e+02 3.066512715041417214e-04 5.912092625728720930e-05
7.646130760777563182e+02 3.001393816189743707e-04 5.806309039278486039e-05
7.716915093037627003e+02 2.937586313949152217e-04 5.702287454741382735e-05
7.788354713815524519e+02 2.875065143231011252e-04 5.599994553986103178e-05
7.860455689468440141e+02 2.813805715662658536e-04 5.499397673340764817e-05
7.933224142513083734e+02 2.753783912723693815e-04 5.400464617742901512e-05
8.006666252145535054e+02 2.694976074533081390e-04 5.303164243629416604e-05
8.080788254766054024e+02 2.637358992465334870e-04 5.207465530732379556e-05
8.155596444508585137e+02 2.580909899507368268e-04 5.113338699916191696e-05
8.231097173775265219e+02 2.525606461691639465e-04 5.020754016917424432e-05
8.307296853775768568e+02 2.471426770301667921e-04 4.929682893040011389e-05
8.384201955071828252e+02 2.418349332186463371e-04 4.840096981945268183e-05
8.461819008126637982e+02 2.366353063367637494e-04 4.751968760775885481e-05
8.540154603859336930e+02 2.315417278936067285e-04 4.665271306279635655e-05
8.619215394204791210e+02 2.265521687137693094e-04 4.579978128520252855e-05
8.699008092678392359e+02 2.216646379815283079e-04 4.496063675220658180e-05
8.779539474946093378e+02 2.168771826022178014e-04 4.413502548015927967e-05
8.860816379399868765e+02 2.121878863768138993e-04 4.332270449612904596e-05
8.942845707738359806e+02 2.075948692607971504e-04 4.252343184499310721e-05
9.025634425552875655e+02 2.030962866907559553e-04 4.173697584358117480e-05
9.109189562918993488e+02 1.986903287463999044e-04 4.096310764102149696e-05
9.193518214993470110e+02 1.943752195896219798e-04 4.020160606929931062e-05
9.278627542616678738e+02 1.901492165879873437e-04 3.945225596608826482e-05
9.364524772920783562e+02 1.860106097867718475e-04 3.871484677049691011e-05
9.451217199943391734e+02 1.819577210728245303e-04 3.798917697726447951e-05
9.538712185246866966e+02 1.779889035975312621e-04 3.727504763841988603e-05
9.627017158543559390e+02 1.741025410410946650e-04 3.657227054261278910e-05
9.716139618326654954e+02 1.702970469367833710e-04 3.588066009869599521e-05
9.806087132506849002e+02 1.665708640452953540e-04 3.520004128067639554e-05
9.896867339055103230e+02 1.629224635821458389e-04 3.453024351883042926e-05
9.988487946651175662e+02 1.593503446518474776e-04 3.387110693202017225e-05
1.008095673533814079e+03 1.558530332908537029e-04 3.322248524276778922e-05
1.017428155718316816e+03 1.524290817439004537e-04 3.258424069681454237e-05
1.026847033694420134e+03 1.490770677200437477e-04 3.195624599114459910e-05
1.036353107274293734e+03 1.457955937098307788e-04 3.133838060903212876e-05
1.045947183674391454e+03 1.425832864324491297e-04 3.073052865384133032e-05
1.055630077584008632e+03 1.394387963401310737e-04 3.013257776664818619e-05
1.065402611234456799e+03 1.363607971669733576e-04 2.954441827380095107e-05
1.075265614468876038e+03 1.333479855119697156e-04 2.896594253168093927e-05
1.085219924812717181e+03 1.303990804488390878e-04 2.839704442138635826e-05
1.095266387544852705e+03 1.275128231577106496e-04 2.783761895211134694e-05
1.105405855769347681e+03 1.246879765749671408e-04 2.728756194682960956e-05
1.115639190487916267e+03 1.219233250583343396e-04 2.674676979268397401e-05
1.125967260673027113e+03 1.192176740648930212e-04 2.621513924343591630e-05
1.136390943341685897e+03 1.165698498401007862e-04 2.569256726442350813e-05
1.146911123629922031e+03 1.139786991162488727e-04 2.517895091258539003e-05
1.157528694867943614e+03 1.114430888190589837e-04 2.467418724562473446e-05
1.168244558655988612e+03 1.089619057813240121e-04 2.417817325550637164e-05
1.179059624940898630e+03 1.065340564626713238e-04 2.369080582233824776e-05
1.189974812093381615e+03 1.041584666746876508e-04 2.321198168535819521e-05
1.200991046985987623e+03 1.018340813107493944e-04 2.274159742827442477e-05
1.212109265071830805e+03 9.955986408000603303e-05 2.227954947663550870e-05
1.223330410464016268e+03 9.733479724506330160e-05 2.182573410525777885e-05
1.234655436015802934e+03 9.515788136297233441e-05 2.138004745402286719e-05
1.246085303401530155e+03 9.302813502919460363e-05 2.094238555059895808e-05
1.257620983198273052e+03 9.094459462427829856e-05 2.051264433884429663e-05
1.269263454968251381e+03 8.890631406301615909e-05 2.009071971182052485e-05
1.281013707342025100e+03 8.691236454589374035e-05 1.967650754848869338e-05
1.292872738102434596e+03 8.496183431268363882e-05 1.926990375328975589e-05
1.304841554269333983e+03 8.305382839805679521e-05 1.887080429791567358e-05
1.316921172185092246e+03 8.118746838911707715e-05 1.847910526467303995e-05
1.329112617600912245e+03 7.936189218477729792e-05 1.809470289091997419e-05
1.341416925763925974e+03 7.757625375692740787e-05 1.771749361413121483e-05
1.353835141505095407e+03 7.582972291334917289e-05 1.734737411720451965e-05
1.366368319327950303e+03 7.412148506234729397e-05 1.698424137367671410e-05
1.379017523498125911e+03 7.245074097908749469e-05 1.662799269256668965e-05
1.391783828133726047e+03 7.081670657363215761e-05 1.627852576260208048e-05
1.404668317296550867e+03 6.921861266067262858e-05 1.593573869562327482e-05
1.417672085084141372e+03 6.765570473097435732e-05 1.559953006899262998e-05
1.430796235722677920e+03 6.612724272454469955e-05 1.526979896686249697e-05
1.444041883660762778e+03 6.463250080554227325e-05 1.494644502018202822e-05
1.457410153664047129e+03 6.317076713895498734e-05 1.462936844534493961e-05
1.470902180910731659e+03 6.174134366907124596e-05 1.431847008139970510e-05
1.484519111087979581e+03 6.034354589976894642e-05 1.401365142575917324e-05
1.498262100489194154e+03 5.897670267665795465e-05 1.371481466836463309e-05
1.512132316112197714e+03 5.764015597110430157e-05 1.342186272427014683e-05
1.526130935758346368e+03 5.633326066616502160e-05 1.313469926462473813e-05
1.540259148132535074e+03 5.505538434446961512e-05 1.285322874604178404e-05
1.554518152944127451e+03 5.380590707807863491e-05 1.257735643835250188e-05
1.568909161008850106e+03 5.258422122034554617e-05 1.230698845074758143e-05
1.583433394351596462e+03 5.138973119981946844e-05 1.204203175631995787e-05
1.598092086310203285e+03 5.022185331621260428e-05 1.178239421502508480e-05
1.612886481640166494e+03 4.908001553846343080e-05 1.152798459508192303e-05
1.627817836620361277e+03 4.796365730491855100e-05 1.127871259284008479e-05
1.642887419159710589e+03 4.687222932566388779e-05 1.103448885114521901e-05
1.658096508904839311e+03 4.580519338702579348e-05 1.079522497623452348e-05
1.673446397348757273e+03 4.476202215826312857e-05 1.056083355319892634e-05
1.688938387940518624e+03 4.374219900047391832e-05 1.033122816004974026e-05
1.704573796195892783e+03 4.274521777773491023e-05 1.010632338043000794e-05
1.720353949809095184e+03 4.177058267048738144e-05 9.886034815010310574e-06
1.736280188765518460e+03 4.081780799118970128e-05 9.670279091612514133e-06
1.752353865455507275e+03 3.988641800224787710e-05 9.458973874103234126e-06
1.768576344789220684e+03 3.897594673623352269e-05 9.252037870100119339e-06
1.784949004312521765e+03 3.808593781840404196e-05 9.049390837535081542e-06
1.801473234323944098e+03 3.721594429153013715e-05 8.850953590117429301e-06
1.818150437992771003e+03 3.636552844303672665e-05 8.656648001740109653e-06
1.834982031478176395e+03 3.553426163446480761e-05 8.466397009872542620e-06
1.851969444049467711e+03 3.472172413325622846e-05 8.280124617982700068e-06
1.869114118207475940e+03 3.392750494686133758e-05 8.097755897030001269e-06
1.886417509807035913e+03 3.315120165917264533e-05 7.919216986071110872e-06
1.903881088180599363e+03 3.239242026928195844e-05 7.744435092019579748e-06
1.921506336263028743e+03 3.165077503255606730e-05 7.573338488598474351e-06
1.939294750717508805e+03 3.092588830403023372e-05 7.405856514526325221e-06
1.957247842062626887e+03 3.021739038411199851e-05 7.241919570974093515e-06
1.975367134800661916e+03 2.952491936658735992e-05 7.081459118330420797e-06
1.993654167547024599e+03 2.884812098892334330e-05 6.924407672312042725e-06
2.012110493160917258e+03 2.818664848485651946e-05 6.770698799454615940e-06
2.030737678877179860e+03 2.754016243925704654e-05 6.620267112018423900e-06
2.049537306439398435e+03 2.690833064525558757e-05 6.473048262341996811e-06
2.068510972234207657e+03 2.629082796362269185e-05 6.328978936676889992e-06
2.087660287426836021e+03 2.568733618438570203e-05 6.187996848534229910e-06
2.106986878097945919e+03 2.509754389066732688e-05 6.050040731573452464e-06
2.126492385381699933e+03 2.452114632473325573e-05 5.915050332062963509e-06
2.146178465605105885e+03 2.395784525623084044e-05 5.782966400940640707e-06
2.166046790428693384e+03 2.340734885260078278e-05 5.653730685501251228e-06
2.186099046988449118e+03 2.286937155164654679e-05 5.527285920737575287e-06
2.206336938039068627e+03 2.234363393624149937e-05 5.403575820360175543e-06
2.226762182098574158e+03 2.182986261115375849e-05 5.282545067519889272e-06
2.247376513594231255e+03 2.132779008197116486e-05 5.164139305256931343e-06
2.268181683009815060e+03 2.083715463610492656e-05 5.048305126698580868e-06
2.289179457034280858e+03 2.035770022585014092e-05 4.934990065026978885e-06
2.310371618711770680e+03 1.988917635348410492e-05 4.824142583237721594e-06
2.331759967593009151e+03 1.943133795837923914e-05 4.715712063709168003e-06
2.353346319888140442e+03 1.898394530610820620e-05 4.609648797600622345e-06
2.375132508620939916e+03 1.854676387952006465e-05 4.505903974098231831e-06
2.397120383784451860e+03 1.811956427176405316e-05 4.404429669525331181e-06
2.419311812498113795e+03 1.770212208123687133e-05 4.305178836333585054e-06
2.441708679166283673e+03 1.729421780843216612e-05 4.208105291991029631e-06
2.464312885638265470e+03 1.689563675466692472e-05 4.113163707781483205e-06
2.487126351369788154e+03 1.650616892266203265e-05 4.020309597529740599e-06
2.510151013586024874e+03 1.612560891895210461e-05 3.929499306265957386e-06
2.533388827446082360e+03 1.575375585810156900e-05 3.840689998842197086e-06
2.556841766209008256e+03 1.539041326870243883e-05 3.753839648513199259e-06
2.580511821401381440e+03 1.503538900112868833e-05 3.668907025492820819e-06
2.604401002986411186e+03 1.468849513702412318e-05 3.585851685497372469e-06
2.628511339534598392e+03 1.434954790049894826e-05 3.504633958286027800e-06
2.652844878396023887e+03 1.401836757100977445e-05 3.425214936207988744e-06
2.677403685874186976e+03 1.369477839790000303e-05 3.347556462765912361e-06
2.702189847401448333e+03 1.337860851657548359e-05 3.271621121204261154e-06
2.727205467716152725e+03 1.306968986629063550e-05 3.197372223130468287e-06
2.752452671041335634e+03 1.276785810952181439e-05 3.124773797177260971e-06
2.777933601265086509e+03 1.247295255290316126e-05 3.053790577712914497e-06
2.803650422122634154e+03 1.218481606970008412e-05 2.984387993606366459e-06
2.829605317380064207e+03 1.190329502379774608e-05 2.916532157053838281e-06
2.855800491019739638e+03 1.162823919517980296e-05 2.850189852472697191e-06
2.882238167427485678e+03 1.135950170687310746e-05 2.785328525468138027e-06
2.908920591581460940e+03 1.109693895333598468e-05 2.721916271878116922e-06
2.935850029242772962e+03 1.084041053026582465e-05 2.659921826901285743e-06
2.963028767147911822e+03 1.058977916580220070e-05 2.599314554312267063e-06
2.990459113202914068e+03 1.034491065310345517e-05 2.540064435768729294e-06
3.018143396679321540e+03 1.010567378427316416e-05 2.482142060213991464e-06
3.046083968412010108e+03 9.871940285613271126e-06 2.425518613378640219e-06
3.074283200998787834e+03 9.643584754182279637e-06 2.370165867384591647e-06
3.102743489001879880e+03 9.420484595635252660e-06 2.316056170454428284e-06
3.131467249151239230e+03 9.202519963324195168e-06 2.263162436728968300e-06
3.160456920549801453e+03 8.989573698635867173e-06 2.211458136195228911e-06
3.189714964880587559e+03 8.781531272546440914e-06 2.160917284727309444e-06
3.219243866615717707e+03 8.578280728370936973e-06 2.111514434242149862e-06
3.249046133227422615e+03 8.379712625685816271e-06 2.063224662971814339e-06
3.279124295400947631e+03 8.185719985404590586e-06 2.016023565854066799e-06
3.309480907249429038e+03 7.996198235985124984e-06 1.969887245042616111e-06
3.340118546530817184e+03 7.811045160747906977e-06 1.924792300538108806e-06
3.371039814866750930e+03 7.630160846285654951e-06 1.880715820941082456e-06
3.402247337963454356e+03 7.453447631943884558e-06 1.837635374327688867e-06
3.433743765834743044e+03 7.280810060352400743e-06 1.795528999248807094e-06
3.465531773027030795e+03 7.112154828988800322e-06 1.754375195853275796e-06
3.497614058846421358e+03 6.947390742754435570e-06 1.714152917135573791e-06
3.529993347587963399e+03 6.786428667543617126e-06 1.674841560308205036e-06
3.562672388766965014e+03 6.629181484787865317e-06 1.636420958299040872e-06
3.595653957352451471e+03 6.475564046956425251e-06 1.598871371373650234e-06
3.628940854002844389e+03 6.325493133994729461e-06 1.562173478882442083e-06
3.662535905303763684e+03 6.178887410683220273e-06 1.526308371132587001e-06
3.696441964008024570e+03 6.035667384898802682e-06 1.491257541384432945e-06
3.730661909277927862e+03 5.895755366761055324e-06 1.457002877971858225e-06
3.765198646929722599e+03 5.759075428646773886e-06 1.423526656546394837e-06
3.800055109680335590e+03 5.625553366055579343e-06 1.390811532444424208e-06
3.835234257396448356e+03 5.495116659309738447e-06 1.358840533176755009e-06
3.870739077345808255e+03 5.367694436072478084e-06 1.327597051040124374e-06
3.906572584450910199e+03 5.243217434668084927e-06 1.297064835849660296e-06
3.942737821544978488e+03 5.121617968188432828e-06 1.267227987791655736e-06
3.979237859630400635e+03 5.002829889369797736e-06 1.238070950395605388e-06
4.016075798139480412e+03 4.886788556225264967e-06 1.209578503624749987e-06
4.053254765197602410e+03 4.773430798417300124e-06 1.181735757084105773e-06
4.090777917888911816e+03 4.662694884355507271e-06 1.154528143344834779e-06
4.128648442524372513e+03 4.554520489005422993e-06 1.127941411384084559e-06
4.166869554912314015e+03 4.448848662393811234e-06 1.101961620139082706e-06
4.205444500631552728e+03 4.345621798796116985e-06 1.076575132174328691e-06
4.244376555306967930e+03 4.244783606592756655e-06 1.051768607460792888e-06
4.283669024887628439e+03 4.146279078780333475e-06 1.027528997265875971e-06
4.323325245927574542e+03 4.050054464124277070e-06 1.003843538152893461e-06
4.363348585869113776e+03 3.956057238940194087e-06 9.806997460888382105e-07
4.403742443328747868e+03 3.864236079490762739e-06 9.580854106592031771e-07
4.444510248385819978e+03 3.774540834985425138e-06 9.359885893884745312e-07
4.485655462873755823e+03 3.686922501170737704e-06 9.143976021650642407e-07
4.527181580674005090e+03 3.601333194499012587e-06 8.933010257693527180e-07
4.569092128012775902e+03 3.517726126863126061e-06 8.726876885034374655e-07
