# k[h/Mpc]   Q1   Q2    Q3    Q5    Q8     Qs2    
# 
8.6590e-02 7.0274e+02 4.2558e+02 2.4346e+03 5.6416e+02 1.1176e+03 1.2698e+02
8.7392e-02 7.0645e+02 4.2991e+02 2.4668e+03 5.6818e+02 1.1215e+03 1.2372e+02
8.8201e-02 7.1010e+02 4.3416e+02 2.4961e+03 5.7213e+02 1.1254e+03 1.2047e+02
8.9017e-02 7.1370e+02 4.3834e+02 2.5282e+03 5.7602e+02 1.1292e+03 1.1724e+02
8.9841e-02 7.1725e+02 4.4238e+02 2.5579e+03 5.7982e+02 1.1329e+03 1.1403e+02
9.0673e-02 7.2075e+02 4.4638e+02 2.5892e+03 5.8356e+02 1.1365e+03 1.1082e+02
9.1513e-02 7.2420e+02 4.5022e+02 2.6198e+03 5.8722e+02 1.1401e+03 1.0762e+02
9.2360e-02 7.2760e+02 4.5403e+02 2.6499e+03 5.9081e+02 1.1436e+03 1.0442e+02
9.3215e-02 7.3096e+02 4.5769e+02 2.6815e+03 5.9433e+02 1.1470e+03 1.0122e+02
9.4078e-02 7.3427e+02 4.6130e+02 2.7105e+03 5.9778e+02 1.1504e+03 9.8002e+01
9.4949e-02 7.3755e+02 4.6479e+02 2.7427e+03 6.0117e+02 1.1537e+03 9.4778e+01
9.5828e-02 7.4079e+02 4.6819e+02 2.7713e+03 6.0449e+02 1.1569e+03 9.1533e+01
9.6715e-02 7.4399e+02 4.7153e+02 2.8032e+03 6.0775e+02 1.1601e+03 8.8270e+01
9.7610e-02 7.4716e+02 4.7474e+02 2.8322e+03 6.1096e+02 1.1632e+03 8.4978e+01
9.8514e-02 7.5030e+02 4.7794e+02 2.8630e+03 6.1411e+02 1.1663e+03 8.1657e+01
9.9426e-02 7.5342e+02 4.8100e+02 2.8932e+03 6.1722e+02 1.1693e+03 7.8301e+01
1.0035e-01 7.5650e+02 4.8407e+02 2.9226e+03 6.2028e+02 1.1722e+03 7.4906e+01
1.0128e-01 7.5956e+02 4.8701e+02 2.9539e+03 6.2329e+02 1.1751e+03 7.1472e+01
1.0221e-01 7.6259e+02 4.8996e+02 2.9821e+03 6.2628e+02 1.1779e+03 6.7989e+01
1.0316e-01 7.6560e+02 4.9285e+02 3.0141e+03 6.2923e+02 1.1806e+03 6.4464e+01
1.0411e-01 7.6859e+02 4.9570e+02 3.0420e+03 6.3215e+02 1.1833e+03 6.0885e+01
1.0508e-01 7.7156e+02 4.9857e+02 3.0739e+03 6.3505e+02 1.1860e+03 5.7260e+01
1.0605e-01 7.7450e+02 5.0136e+02 3.1024e+03 6.3794e+02 1.1885e+03 5.3579e+01
1.0703e-01 7.7742e+02 5.0424e+02 3.1332e+03 6.4081e+02 1.1910e+03 4.9850e+01
1.0802e-01 7.8031e+02 5.0703e+02 3.1633e+03 6.4368e+02 1.1935e+03 4.6067e+01
1.0902e-01 7.8318e+02 5.0993e+02 3.1927e+03 6.4654e+02 1.1959e+03 4.2234e+01
1.1003e-01 7.8602e+02 5.1278e+02 3.2245e+03 6.4941e+02 1.1982e+03 3.8354e+01
1.1105e-01 7.8883e+02 5.1573e+02 3.2526e+03 6.5228e+02 1.2005e+03 3.4424e+01
1.1208e-01 7.9162e+02 5.1868e+02 3.2856e+03 6.5515e+02 1.2027e+03 3.0456e+01
1.1312e-01 7.9436e+02 5.2170e+02 3.3136e+03 6.5804e+02 1.2048e+03 2.6443e+01
1.1416e-01 7.9707e+02 5.2481e+02 3.3467e+03 6.6093e+02 1.2068e+03 2.2401e+01
1.1522e-01 7.9975e+02 5.2791e+02 3.3758e+03 6.6384e+02 1.2088e+03 1.8325e+01
1.1629e-01 8.0237e+02 5.3119e+02 3.4079e+03 6.6677e+02 1.2107e+03 1.4228e+01
1.1736e-01 8.0495e+02 5.3442e+02 3.4392e+03 6.6970e+02 1.2125e+03 1.0113e+01
1.1845e-01 8.0748e+02 5.3786e+02 3.4695e+03 6.7265e+02 1.2142e+03 5.9852e+00
1.1955e-01 8.0995e+02 5.4126e+02 3.5032e+03 6.7561e+02 1.2158e+03 1.8581e+00
1.2065e-01 8.1235e+02 5.4482e+02 3.5322e+03 6.7858e+02 1.2174e+03 -2.2704e+00
1.2177e-01 8.1469e+02 5.4842e+02 3.5676e+03 6.8156e+02 1.2189e+03 -6.3798e+00
1.2290e-01 8.1697e+02 5.5209e+02 3.5964e+03 6.8453e+02 1.2202e+03 -1.0477e+01
1.2404e-01 8.1916e+02 5.5587e+02 3.6319e+03 6.8751e+02 1.2215e+03 -1.4538e+01
1.2518e-01 8.2128e+02 5.5962e+02 3.6623e+03 6.9047e+02 1.2226e+03 -1.8570e+01
1.2634e-01 8.2331e+02 5.6355e+02 3.6962e+03 6.9341e+02 1.2237e+03 -2.2554e+01
1.2751e-01 8.2526e+02 5.6737e+02 3.7293e+03 6.9633e+02 1.2246e+03 -2.6487e+01
1.2869e-01 8.2711e+02 5.7136e+02 3.7609e+03 6.9922e+02 1.2255e+03 -3.0365e+01
1.2988e-01 8.2887e+02 5.7524e+02 3.7967e+03 7.0207e+02 1.2262e+03 -3.4172e+01
1.3109e-01 8.3053e+02 5.7922e+02 3.8264e+03 7.0487e+02 1.2268e+03 -3.7916e+01
1.3230e-01 8.3209e+02 5.8313e+02 3.8638e+03 7.0761e+02 1.2273e+03 -4.1576e+01
1.3353e-01 8.3355e+02 5.8699e+02 3.8929e+03 7.1028e+02 1.2277e+03 -4.5164e+01
1.3476e-01 8.3490e+02 5.9088e+02 3.9299e+03 7.1288e+02 1.2280e+03 -4.8661e+01
1.3601e-01 8.3615e+02 5.9458e+02 3.9605e+03 7.1539e+02 1.2282e+03 -5.2078e+01
1.3727e-01 8.3730e+02 5.9835e+02 3.9949e+03 7.1780e+02 1.2282e+03 -5.5404e+01
1.3854e-01 8.3834e+02 6.0184e+02 4.0281e+03 7.2011e+02 1.2282e+03 -5.8643e+01
1.3982e-01 8.3928e+02 6.0540e+02 4.0590e+03 7.2232e+02 1.2280e+03 -6.1798e+01
1.4112e-01 8.4012e+02 6.0866e+02 4.0949e+03 7.2440e+02 1.2277e+03 -6.4863e+01
1.4242e-01 8.4086e+02 6.1189e+02 4.1228e+03 7.2637e+02 1.2274e+03 -6.7854e+01
1.4374e-01 8.4150e+02 6.1491e+02 4.1597e+03 7.2821e+02 1.2269e+03 -7.0756e+01
1.4507e-01 8.4205e+02 6.1775e+02 4.1865e+03 7.2991e+02 1.2263e+03 -7.3596e+01
1.4641e-01 8.4252e+02 6.2049e+02 4.2220e+03 7.3149e+02 1.2256e+03 -7.6359e+01
1.4777e-01 8.4290e+02 6.2290e+02 4.2499e+03 7.3293e+02 1.2248e+03 -7.9067e+01
1.4914e-01 8.4320e+02 6.2532e+02 4.2818e+03 7.3423e+02 1.2239e+03 -8.1717e+01
1.5052e-01 8.4343e+02 6.2734e+02 4.3122e+03 7.3541e+02 1.2230e+03 -8.4320e+01
1.5191e-01 8.4358e+02 6.2938e+02 4.3396e+03 7.3646e+02 1.2219e+03 -8.6887e+01
1.5332e-01 8.4367e+02 6.3106e+02 4.3725e+03 7.3739e+02 1.2208e+03 -8.9415e+01
1.5474e-01 8.4371e+02 6.3270e+02 4.3963e+03 7.3820e+02 1.2196e+03 -9.1930e+01
1.5617e-01 8.4368e+02 6.3412e+02 4.4302e+03 7.3890e+02 1.2183e+03 -9.4415e+01
1.5762e-01 8.4361e+02 6.3537e+02 4.4525e+03 7.3950e+02 1.2170e+03 -9.6903e+01
1.5907e-01 8.4349e+02 6.3659e+02 4.4848e+03 7.4001e+02 1.2155e+03 -9.9377e+01
1.6055e-01 8.4332e+02 6.3751e+02 4.5086e+03 7.4045e+02 1.2140e+03 -1.0186e+02
1.6203e-01 8.4311e+02 6.3856e+02 4.5370e+03 7.4081e+02 1.2125e+03 -1.0435e+02
1.6353e-01 8.4287e+02 6.3928e+02 4.5640e+03 7.4111e+02 1.2109e+03 -1.0685e+02
1.6505e-01 8.4258e+02 6.4019e+02 4.5877e+03 7.4136e+02 1.2092e+03 -1.0936e+02
1.6658e-01 8.4226e+02 6.4085e+02 4.6183e+03 7.4158e+02 1.2074e+03 -1.1189e+02
1.6812e-01 8.4191e+02 6.4164e+02 4.6383e+03 7.4176e+02 1.2056e+03 -1.1444e+02
1.6967e-01 8.4151e+02 6.4236e+02 4.6708e+03 7.4193e+02 1.2038e+03 -1.1699e+02
1.7124e-01 8.4108e+02 6.4307e+02 4.6899e+03 7.4209e+02 1.2018e+03 -1.1957e+02
1.7283e-01 8.4060e+02 6.4395e+02 4.7214e+03 7.4225e+02 1.1998e+03 -1.2214e+02
1.7443e-01 8.4009e+02 6.4466e+02 4.7429e+03 7.4241e+02 1.1978e+03 -1.2473e+02
1.7604e-01 8.3952e+02 6.4571e+02 4.7706e+03 7.4258e+02 1.1956e+03 -1.2731e+02
1.7767e-01 8.3890e+02 6.4653e+02 4.7970e+03 7.4276e+02 1.1934e+03 -1.2988e+02
1.7932e-01 8.3824e+02 6.4772e+02 4.8195e+03 7.4294e+02 1.1911e+03 -1.3244e+02
1.8098e-01 8.3750e+02 6.4872e+02 4.8510e+03 7.4314e+02 1.1888e+03 -1.3497e+02
1.8265e-01 8.3671e+02 6.4999e+02 4.8695e+03 7.4334e+02 1.1863e+03 -1.3747e+02
1.8435e-01 8.3585e+02 6.5124e+02 4.9039e+03 7.4354e+02 1.1838e+03 -1.3992e+02
1.8605e-01 8.3492e+02 6.5251e+02 4.9216e+03 7.4374e+02 1.1812e+03 -1.4234e+02
1.8777e-01 8.3390e+02 6.5399e+02 4.9549e+03 7.4391e+02 1.1785e+03 -1.4468e+02
1.8951e-01 8.3281e+02 6.5522e+02 4.9759e+03 7.4406e+02 1.1757e+03 -1.4698e+02
1.9127e-01 8.3164e+02 6.5681e+02 5.0042e+03 7.4418e+02 1.1729e+03 -1.4919e+02
1.9304e-01 8.3038e+02 6.5799e+02 5.0310e+03 7.4424e+02 1.1699e+03 -1.5133e+02
1.9483e-01 8.2904e+02 6.5952e+02 5.0525e+03 7.4424e+02 1.1669e+03 -1.5339e+02
1.9663e-01 8.2760e+02 6.6066e+02 5.0852e+03 7.4416e+02 1.1637e+03 -1.5536e+02
1.9845e-01 8.2609e+02 6.6194e+02 5.1012e+03 7.4400e+02 1.1605e+03 -1.5726e+02
2.0029e-01 8.2448e+02 6.6302e+02 5.1363e+03 7.4375e+02 1.1572e+03 -1.5906e+02
2.0214e-01 8.2280e+02 6.6391e+02 5.1510e+03 7.4338e+02 1.1538e+03 -1.6080e+02
2.0401e-01 8.2103e+02 6.6485e+02 5.1835e+03 7.4290e+02 1.1503e+03 -1.6244e+02
2.0590e-01 8.1919e+02 6.6531e+02 5.2013e+03 7.4230e+02 1.1468e+03 -1.6402e+02
2.0781e-01 8.1727e+02 6.6601e+02 5.2268e+03 7.4158e+02 1.1431e+03 -1.6552e+02
2.0973e-01 8.1529e+02 6.6607e+02 5.2506e+03 7.4074e+02 1.1394e+03 -1.6696e+02
2.1167e-01 8.1324e+02 6.6638e+02 5.2675e+03 7.3977e+02 1.1357e+03 -1.6836e+02
2.1363e-01 8.1113e+02 6.6615e+02 5.2970e+03 7.3867e+02 1.1319e+03 -1.6969e+02
2.1561e-01 8.0898e+02 6.6599e+02 5.3073e+03 7.3747e+02 1.1280e+03 -1.7101e+02
2.1760e-01 8.0677e+02 6.6557e+02 5.3390e+03 7.3616e+02 1.1240e+03 -1.7227e+02
2.1962e-01 8.0452e+02 6.6493e+02 5.3475e+03 7.3476e+02 1.1200e+03 -1.7353e+02
2.2165e-01 8.0223e+02 6.6440e+02 5.3761e+03 7.3327e+02 1.1160e+03 -1.7474e+02
2.2370e-01 7.9990e+02 6.6339e+02 5.3883e+03 7.3171e+02 1.1119e+03 -1.7597e+02
2.2578e-01 7.9754e+02 6.6276e+02 5.4093e+03 7.3009e+02 1.1077e+03 -1.7717e+02
2.2787e-01 7.9515e+02 6.6156e+02 5.4288e+03 7.2842e+02 1.1035e+03 -1.7837e+02
2.2998e-01 7.9273e+02 6.6083e+02 5.4406e+03 7.2673e+02 1.0993e+03 -1.7957e+02
2.3210e-01 7.9027e+02 6.5966e+02 5.4676e+03 7.2501e+02 1.0950e+03 -1.8074e+02
2.3425e-01 7.8779e+02 6.5879e+02 5.4726e+03 7.2327e+02 1.0907e+03 -1.8194e+02
2.3642e-01 7.8526e+02 6.5783e+02 5.5033e+03 7.2154e+02 1.0863e+03 -1.8309e+02
2.3861e-01 7.8271e+02 6.5683e+02 5.5071e+03 7.1981e+02 1.0819e+03 -1.8426e+02
2.4082e-01 7.8011e+02 6.5615e+02 5.5354e+03 7.1808e+02 1.0775e+03 -1.8538e+02
2.4305e-01 7.7748e+02 6.5508e+02 5.5445e+03 7.1636e+02 1.0730e+03 -1.8650e+02
2.4530e-01 7.7480e+02 6.5463e+02 5.5645e+03 7.1464e+02 1.0684e+03 -1.8757e+02
2.4757e-01 7.7207e+02 6.5360e+02 5.5833e+03 7.1291e+02 1.0638e+03 -1.8861e+02
2.4986e-01 7.6929e+02 6.5321e+02 5.5927e+03 7.1119e+02 1.0591e+03 -1.8961e+02
2.5217e-01 7.6645e+02 6.5232e+02 5.6211e+03 7.0944e+02 1.0544e+03 -1.9053e+02
2.5451e-01 7.6357e+02 6.5178e+02 5.6224e+03 7.0766e+02 1.0496e+03 -1.9144e+02
2.5686e-01 7.6063e+02 6.5108e+02 5.6551e+03 7.0584e+02 1.0448e+03 -1.9224e+02
2.5924e-01 7.5763e+02 6.5024e+02 5.6552e+03 7.0398e+02 1.0399e+03 -1.9303e+02
2.6164e-01 7.5457e+02 6.4966e+02 5.6841e+03 7.0205e+02 1.0350e+03 -1.9372e+02
2.6407e-01 7.5147e+02 6.4846e+02 5.6904e+03 7.0005e+02 1.0300e+03 -1.9437e+02
2.6651e-01 7.4831e+02 6.4783e+02 5.7085e+03 6.9797e+02 1.0250e+03 -1.9495e+02
2.6898e-01 7.4510e+02 6.4634e+02 5.7256e+03 6.9581e+02 1.0199e+03 -1.9548e+02
2.7147e-01 7.4185e+02 6.4542e+02 5.7304e+03 6.9356e+02 1.0148e+03 -1.9597e+02
2.7398e-01 7.3855e+02 6.4379e+02 5.7575e+03 6.9122e+02 1.0096e+03 -1.9639e+02
2.7652e-01 7.3522e+02 6.4241e+02 5.7527e+03 6.8880e+02 1.0044e+03 -1.9680e+02
2.7908e-01 7.3184e+02 6.4076e+02 5.7836e+03 6.8629e+02 9.9919e+02 -1.9714e+02
2.8166e-01 7.2845e+02 6.3886e+02 5.7772e+03 6.8371e+02 9.9393e+02 -1.9749e+02
2.8427e-01 7.2502e+02 6.3726e+02 5.8032e+03 6.8106e+02 9.8863e+02 -1.9778e+02
2.8690e-01 7.2157e+02 6.3495e+02 5.8039e+03 6.7836e+02 9.8331e+02 -1.9808e+02
2.8955e-01 7.1809e+02 6.3336e+02 5.8178e+03 6.7562e+02 9.7797e+02 -1.9834e+02
2.9224e-01 7.1459e+02 6.3088e+02 5.8310e+03 6.7284e+02 9.7259e+02 -1.9859e+02
2.9494e-01 7.1108e+02 6.2918e+02 5.8303e+03 6.7005e+02 9.6720e+02 -1.9885e+02
2.9767e-01 7.0754e+02 6.2681e+02 5.8556e+03 6.6724e+02 9.6178e+02 -1.9905e+02
3.0043e-01 7.0399e+02 6.2490e+02 5.8445e+03 6.6442e+02 9.5634e+02 -1.9929e+02
3.0321e-01 7.0039e+02 6.2285e+02 5.8753e+03 6.6161e+02 9.5087e+02 -1.9945e+02
3.0602e-01 6.9680e+02 6.2066e+02 5.8630e+03 6.5879e+02 9.4538e+02 -1.9964e+02
3.0885e-01 6.9316e+02 6.1897e+02 5.8892e+03 6.5597e+02 9.3986e+02 -1.9976e+02
3.1171e-01 6.8950e+02 6.1656e+02 5.8860e+03 6.5315e+02 9.3431e+02 -1.9988e+02
3.1459e-01 6.8581e+02 6.1508e+02 5.8984e+03 6.5032e+02 9.2874e+02 -1.9995e+02
3.1751e-01 6.8209e+02 6.1261e+02 5.9107e+03 6.4748e+02 9.2315e+02 -1.9998e+02
3.2044e-01 6.7835e+02 6.1106e+02 5.9060e+03 6.4461e+02 9.1753e+02 -1.9999e+02
3.2341e-01 6.7456e+02 6.0871e+02 5.9327e+03 6.4170e+02 9.1188e+02 -1.9993e+02
3.2641e-01 6.7077e+02 6.0680e+02 5.9160e+03 6.3876e+02 9.0622e+02 -1.9987e+02
3.2943e-01 6.6692e+02 6.0467e+02 5.9484e+03 6.3577e+02 9.0052e+02 -1.9972e+02
3.3248e-01 6.6307e+02 6.0226e+02 5.9305e+03 6.3274e+02 8.9481e+02 -1.9958e+02
3.3555e-01 6.5918e+02 6.0033e+02 5.9564e+03 6.2964e+02 8.8908e+02 -1.9936e+02
3.3866e-01 6.5527e+02 5.9745e+02 5.9489e+03 6.2650e+02 8.8334e+02 -1.9915e+02
3.4180e-01 6.5135e+02 5.9555e+02 5.9581e+03 6.2330e+02 8.7758e+02 -1.9889e+02
3.4496e-01 6.4740e+02 5.9244e+02 5.9680e+03 6.2006e+02 8.7180e+02 -1.9860e+02
3.4815e-01 6.4345e+02 5.9034e+02 5.9575e+03 6.1678e+02 8.6602e+02 -1.9832e+02
3.5138e-01 6.3947e+02 5.8730e+02 5.9833e+03 6.1346e+02 8.6022e+02 -1.9797e+02
3.5463e-01 6.3551e+02 5.8479e+02 5.9593e+03 6.1013e+02 8.5443e+02 -1.9767e+02
3.5791e-01 6.3150e+02 5.8208e+02 5.9916e+03 6.0677e+02 8.4861e+02 -1.9728e+02
3.6123e-01 6.2752e+02 5.7911e+02 5.9667e+03 6.0340e+02 8.4280e+02 -1.9694e+02
3.6457e-01 6.2350e+02 5.7680e+02 5.9919e+03 6.0002e+02 8.3698e+02 -1.9653e+02
3.6794e-01 6.1948e+02 5.7349e+02 5.9795e+03 5.9665e+02 8.3115e+02 -1.9615e+02
3.7135e-01 6.1545e+02 5.7142e+02 5.9861e+03 5.9327e+02 8.2532e+02 -1.9572e+02
3.7479e-01 6.1141e+02 5.6804e+02 5.9944e+03 5.8989e+02 8.1948e+02 -1.9527e+02
3.7826e-01 6.0736e+02 5.6591e+02 5.9788e+03 5.8651e+02 8.1363e+02 -1.9482e+02
3.8176e-01 6.0328e+02 5.6276e+02 6.0060e+03 5.8311e+02 8.0778e+02 -1.9430e+02
3.8529e-01 5.9922e+02 5.6024e+02 5.9752e+03 5.7971e+02 8.0192e+02 -1.9382e+02
3.8886e-01 5.9512e+02 5.5751e+02 6.0099e+03 5.7628e+02 7.9606e+02 -1.9324e+02
3.9246e-01 5.9103e+02 5.5443e+02 5.9786e+03 5.7283e+02 7.9020e+02 -1.9270e+02
3.9609e-01 5.8691e+02 5.5209e+02 6.0046e+03 5.6936e+02 7.8433e+02 -1.9208e+02
3.9976e-01 5.8280e+02 5.4854e+02 5.9881e+03 5.6586e+02 7.7846e+02 -1.9148e+02
4.0346e-01 5.7868e+02 5.4637e+02 5.9921e+03 5.6233e+02 7.7260e+02 -1.9084e+02
4.0720e-01 5.7454e+02 5.4264e+02 5.9991e+03 5.5878e+02 7.6673e+02 -1.9017e+02
4.1097e-01 5.7042e+02 5.4028e+02 5.9778e+03 5.5520e+02 7.6087e+02 -1.8952e+02
4.1477e-01 5.6627e+02 5.3674e+02 6.0058e+03 5.5160e+02 7.5501e+02 -1.8879e+02
4.1861e-01 5.6215e+02 5.3390e+02 5.9674e+03 5.4800e+02 7.4916e+02 -1.8813e+02
4.2249e-01 5.5800e+02 5.3085e+02 6.0036e+03 5.4438e+02 7.4331e+02 -1.8737e+02
4.2640e-01 5.5387e+02 5.2742e+02 5.9650e+03 5.4076e+02 7.3747e+02 -1.8668e+02
4.3035e-01 5.4972e+02 5.2489e+02 5.9913e+03 5.3714e+02 7.3163e+02 -1.8591e+02
4.3433e-01 5.4560e+02 5.2102e+02 5.9700e+03 5.3352e+02 7.2581e+02 -1.8517e+02
4.3835e-01 5.4146e+02 5.1878e+02 5.9715e+03 5.2990e+02 7.1999e+02 -1.8439e+02
4.4241e-01 5.3732e+02 5.1481e+02 5.9775e+03 5.2628e+02 7.1418e+02 -1.8359e+02
4.4650e-01 5.3319e+02 5.1245e+02 5.9503e+03 5.2266e+02 7.0838e+02 -1.8282e+02
4.5064e-01 5.2904e+02 5.0879e+02 5.9806e+03 5.1902e+02 7.0258e+02 -1.8196e+02
4.5481e-01 5.2492e+02 5.0592e+02 5.9345e+03 5.1539e+02 6.9680e+02 -1.8117e+02
4.5902e-01 5.2077e+02 5.0283e+02 5.9739e+03 5.1175e+02 6.9102e+02 -1.8027e+02
4.6327e-01 5.1666e+02 4.9926e+02 5.9282e+03 5.0810e+02 6.8526e+02 -1.7945e+02
4.6756e-01 5.1251e+02 4.9673e+02 5.9557e+03 5.0443e+02 6.7950e+02 -1.7853e+02
4.7189e-01 5.0840e+02 4.9263e+02 5.9301e+03 5.0076e+02 6.7377e+02 -1.7766e+02
4.7625e-01 5.0428e+02 4.9038e+02 5.9291e+03 4.9708e+02 6.6804e+02 -1.7675e+02
4.8066e-01 5.0016e+02 4.8614e+02 5.9344e+03 4.9339e+02 6.6233e+02 -1.7582e+02
4.8511e-01 4.9607e+02 4.8372e+02 5.9011e+03 4.8971e+02 6.5664e+02 -1.7493e+02
4.8960e-01 4.9195e+02 4.7984e+02 5.9337e+03 4.8602e+02 6.5095e+02 -1.7395e+02
4.9414e-01 4.8788e+02 4.7684e+02 5.8794e+03 4.8234e+02 6.4529e+02 -1.7306e+02
4.9871e-01 4.8378e+02 4.7365e+02 5.9219e+03 4.7865e+02 6.3964e+02 -1.7205e+02
5.0333e-01 4.7972e+02 4.6992e+02 5.8686e+03 4.7498e+02 6.3401e+02 -1.7115e+02
5.0799e-01 4.7564e+02 4.6741e+02 5.8976e+03 4.7131e+02 6.2839e+02 -1.7013e+02
5.1269e-01 4.7159e+02 4.6313e+02 5.8676e+03 4.6764e+02 6.2280e+02 -1.6918e+02
5.1744e-01 4.6754e+02 4.6097e+02 5.8643e+03 4.6397e+02 6.1722e+02 -1.6818e+02
5.2223e-01 4.6350e+02 4.5658e+02 5.8696e+03 4.6031e+02 6.1166e+02 -1.6716e+02
5.2706e-01 4.5948e+02 4.5423e+02 5.8300e+03 4.5665e+02 6.0612e+02 -1.6619e+02
5.3194e-01 4.5544e+02 4.5026e+02 5.8659e+03 4.5298e+02 6.0060e+02 -1.6512e+02
5.3686e-01 4.5146e+02 4.4725e+02 5.8032e+03 4.4933e+02 5.9510e+02 -1.6416e+02
5.4183e-01 4.4743e+02 4.4404e+02 5.8498e+03 4.4566e+02 5.8962e+02 -1.6306e+02
5.4685e-01 4.4347e+02 4.4019e+02 5.7888e+03 4.4201e+02 5.8417e+02 -1.6208e+02
5.5191e-01 4.3948e+02 4.3774e+02 5.8196e+03 4.3836e+02 5.7873e+02 -1.6099e+02
5.5702e-01 4.3553e+02 4.3328e+02 5.7854e+03 4.3472e+02 5.7332e+02 -1.5997e+02
5.6218e-01 4.3159e+02 4.3122e+02 5.7798e+03 4.3109e+02 5.6792e+02 -1.5891e+02
5.6738e-01 4.2765e+02 4.2666e+02 5.7853e+03 4.2746e+02 5.6255e+02 -1.5783e+02
5.7264e-01 4.2374e+02 4.2441e+02 5.7391e+03 4.2384e+02 5.5721e+02 -1.5680e+02
5.7794e-01 4.1982e+02 4.2035e+02 5.7789e+03 4.2023e+02 5.5189e+02 -1.5567e+02
5.8329e-01 4.1595e+02 4.1736e+02 5.7073e+03 4.1663e+02 5.4660e+02 -1.5467e+02
5.8869e-01 4.1205e+02 4.1419e+02 5.7587e+03 4.1303e+02 5.4132e+02 -1.5351e+02
5.9414e-01 4.0821e+02 4.1027e+02 5.6898e+03 4.0946e+02 5.3608e+02 -1.5249e+02
5.9964e-01 4.0435e+02 4.0797e+02 5.7230e+03 4.0587e+02 5.3085e+02 -1.5135e+02
6.0519e-01 4.0053e+02 4.0337e+02 5.6847e+03 4.0231e+02 5.2566e+02 -1.5029e+02
6.1079e-01 3.9672e+02 4.0150e+02 5.6768e+03 3.9875e+02 5.2048e+02 -1.4919e+02
6.1645e-01 3.9291e+02 3.9681e+02 5.6832e+03 3.9520e+02 5.1534e+02 -1.4807e+02
6.2215e-01 3.8915e+02 3.9469e+02 5.6301e+03 3.9167e+02 5.1022e+02 -1.4701e+02
6.2791e-01 3.8536e+02 3.9059e+02 5.6745e+03 3.8813e+02 5.0513e+02 -1.4584e+02
6.3373e-01 3.8165e+02 3.8764e+02 5.5938e+03 3.8463e+02 5.0007e+02 -1.4481e+02
6.3959e-01 3.7789e+02 3.8455e+02 5.6505e+03 3.8112e+02 4.9503e+02 -1.4362e+02
6.4551e-01 3.7421e+02 3.8058e+02 5.5736e+03 3.7763e+02 4.9003e+02 -1.4259e+02
6.5149e-01 3.7050e+02 3.7846e+02 5.6095e+03 3.7415e+02 4.8504e+02 -1.4142e+02
6.5752e-01 3.6684e+02 3.7375e+02 5.5673e+03 3.7069e+02 4.8009e+02 -1.4034e+02
6.6361e-01 3.6318e+02 3.7210e+02 5.5572e+03 3.6724e+02 4.7517e+02 -1.3922e+02
6.6975e-01 3.5954e+02 3.6731e+02 5.5650e+03 3.6380e+02 4.7027e+02 -1.3808e+02
6.7595e-01 3.5594e+02 3.6538e+02 5.5049e+03 3.6038e+02 4.6541e+02 -1.3701e+02
6.8221e-01 3.5232e+02 3.6126e+02 5.5545e+03 3.5696e+02 4.6056e+02 -1.3582e+02
6.8852e-01 3.4878e+02 3.5840e+02 5.4644e+03 3.5357e+02 4.5577e+02 -1.3480e+02
6.9490e-01 3.4518e+02 3.5542e+02 5.5271e+03 3.5018e+02 4.5098e+02 -1.3359e+02
7.0133e-01 3.4168e+02 3.5142e+02 5.4421e+03 3.4682e+02 4.4624e+02 -1.3255e+02
7.0782e-01 3.3814e+02 3.4952e+02 5.4810e+03 3.4346e+02 4.4152e+02 -1.3138e+02
7.1438e-01 3.3465e+02 3.4472e+02 5.4351e+03 3.4013e+02 4.3683e+02 -1.3030e+02
7.2099e-01 3.3118e+02 3.4333e+02 5.4228e+03 3.3681e+02 4.3217e+02 -1.2918e+02
7.2766e-01 3.2771e+02 3.3847e+02 5.4324e+03 3.3350e+02 4.2754e+02 -1.2804e+02
7.3440e-01 3.2430e+02 3.3676e+02 5.3651e+03 3.3022e+02 4.2295e+02 -1.2699e+02
7.4120e-01 3.2085e+02 3.3266e+02 5.4206e+03 3.2694e+02 4.1838e+02 -1.2579e+02
7.4806e-01 3.1750e+02 3.2991e+02 5.3208e+03 3.2369e+02 4.1386e+02 -1.2478e+02
7.5499e-01 3.1409e+02 3.2707e+02 5.3900e+03 3.2044e+02 4.0934e+02 -1.2358e+02
7.6198e-01 3.1077e+02 3.2307e+02 5.2969e+03 3.1723e+02 4.0488e+02 -1.2256e+02
7.6903e-01 3.0742e+02 3.2143e+02 5.3391e+03 3.1402e+02 4.0043e+02 -1.2139e+02
7.7615e-01 3.0413e+02 3.1655e+02 5.2898e+03 3.1083e+02 3.9603e+02 -1.2033e+02
7.8333e-01 3.0084e+02 3.1546e+02 5.2753e+03 3.0766e+02 3.9165e+02 -1.1923e+02
7.9059e-01 2.9757e+02 3.1054e+02 5.2872e+03 3.0450e+02 3.8730e+02 -1.1810e+02
7.9790e-01 2.9435e+02 3.0908e+02 5.2124e+03 3.0138e+02 3.8299e+02 -1.1708e+02
8.0529e-01 2.9110e+02 3.0501e+02 5.2743e+03 2.9825e+02 3.7870e+02 -1.1589e+02
8.1275e-01 2.8794e+02 3.0240e+02 5.1649e+03 2.9516e+02 3.7446e+02 -1.1492e+02
8.2027e-01 2.8473e+02 2.9974e+02 5.2409e+03 2.9207e+02 3.7023e+02 -1.1372e+02
